"siteID","date","plotID","subplotID","nestedSubplotID","tagID","stemDiameter","measurementHeight","canopyPosition","maxCanopyDiameter","ninetyCanopyDiameter","VD1height","VD2height","stemStatus","shrubShape","maxBaseCanopyDiameter","ninetyBaseCanopyDiameter","measuredBy","recordedBy","remarks","basalDiameter","basalDiameterHeight","growthForm","nestedSubplotArea1","nestedSubplotArea2"
"NIWO",2015-08-28,"NIWO_007",31,1,"1548",1.1,10,NA,0.3,0.2,0.5,0,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-28,"NIWO_007",32,2,"1555",1.1,10,NA,0.3,0.3,0.3,0,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-28,"NIWO_007",40,1,"1574",1.1,10,NA,0.3,0.3,0.5,0,2,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-16,"NIWO_009",40,1,"2299",1.1,10,NA,NA,NA,0.3,0,2,"",NA,NA,"kbarrett@neoninc.org","jjensen@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-16,"NIWO_009",41,4,"2284",1.1,10,NA,NA,NA,0.5,0,7,"",NA,NA,"kbarrett@neoninc.org","jjensen@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-02,"NIWO_010",31,1,"1659",1.1,10,5,0.7,0.5,0.4,0,5,"",NA,NA,"dbradley@field-ops.org","mbitters@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-02,"NIWO_010",31,1,"1660",1.1,10,5,0.5,0.5,0.5,0,5,"",NA,NA,"dbradley@field-ops.org","mbitters@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-02,"NIWO_010",32,2,"1666",1.1,10,5,0.6,0.5,0.5,0,5,"",NA,NA,"dbradley@field-ops.org","mbitters@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-02,"NIWO_010",40,1,"1683",1.1,10,5,1.1,1,0.3,0,1,"",NA,NA,"dbradley@field-ops.org","mbitters@field-ops.org","",NA,NA,"sms",NA,NA
"NIWO",2015-09-02,"NIWO_010",41,4,"1706",1.1,10,5,0.8,0.4,0.5,0,5,"",NA,NA,"dbradley@field-ops.org","mbitters@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-03,"NIWO_011",31,1,"1766",1.1,10,5,0.2,0.2,0.4,0,5,"",NA,NA,"dbradley@field-ops.org","kkooi@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-03,"NIWO_011",31,1,"1767",1.1,10,5,0.3,0.1,0.4,0,2,"",NA,NA,"dbradley@field-ops.org","kkooi@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-03,"NIWO_012",31,1,"1920",1.1,10,NA,0.7,0.4,0.4,0,1,"",NA,NA,"kbarrett@neoninc.org","legli@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-26,"NIWO_014",31,1,"1355",1.1,10,NA,0.3,0.2,0.5,0,1,"",NA,NA,"kbarrett@neoninc.org","klauger@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-27,"NIWO_015",41,4,"1499",1.1,10,5,0.4,0.4,0.4,0,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-27,"NIWO_015",31,1,"1493",1.1,10,5,0.5,0.3,0.7,0,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-27,"NIWO_015",31,4,"1480",1.1,10,5,0.5,0.3,0.7,0,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-27,"NIWO_015",32,4,"1490",1.1,10,5,0.3,0.3,0.4,0,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-26,"NIWO_016",32,NA,"1241",1.1,10,5,0.5,0.4,0.4,0,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-26,"NIWO_016",32,NA,"1240",1.1,10,5,0.4,0.3,0.6,0,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-19,"NIWO_002",31,NA,"1105",1.2,10,5,0.9,0.9,0.4,0,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-19,"NIWO_002",32,NA,"1117",1.2,10,5,0.6,0.4,0.3,0,1,"ohs",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sms",NA,NA
"NIWO",2015-08-25,"NIWO_004",32,4,"1219",1.2,10,NA,0.4,0.4,0.4,0,1,"",NA,NA,"kbarret@neoninc.org","dstetson@neoninc.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-25,"NIWO_004",41,1,"1228",1.2,10,NA,0.4,0.3,0.5,0,1,"",NA,NA,"kbarret@neoninc.org","dstetson@neoninc.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-25,"NIWO_004",31,1,"1141",1.2,10,NA,1.2,0.3,0.3,0,1,"",NA,NA,"kbarret@neoninc.org","dstetson@neoninc.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-25,"NIWO_004",40,1,"1145",1.2,10,NA,0.4,0.3,0.5,0,1,"",NA,NA,"kbarret@neoninc.org","dstetson@neoninc.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-11,"NIWO_005",31,1,"1858",1.2,10,NA,1.7,0.8,0.4,0,1,"ohs",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sms",NA,NA
"NIWO",2015-09-11,"NIWO_005",31,1,"1859",1.2,10,NA,NA,NA,0.4,0,1,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-11,"NIWO_005",32,2,"1868",1.2,10,NA,NA,NA,0.4,0,1,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-11,"NIWO_005",32,4,"1870",1.2,10,NA,NA,NA,0.3,0,1,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-11,"NIWO_005",40,1,"1876",1.2,10,NA,NA,NA,0.5,0,1,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-11,"NIWO_005",41,1,"1884",1.2,10,NA,NA,NA,0.4,0,5,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-28,"NIWO_007",41,1,"1591",1.2,10,NA,0.5,0.3,0.7,0,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-16,"NIWO_009",41,4,"2282",1.2,10,NA,0.8,0.7,0.8,0,7,"hsp",NA,NA,"kbarrett@neoninc.org","jjensen@field-ops.org","",NA,NA,"sms",NA,NA
"NIWO",2015-09-02,"NIWO_010",40,1,"1681",1.2,10,5,0.8,0.6,0.3,0,1,"",NA,NA,"dbradley@field-ops.org","mbitters@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-02,"NIWO_010",40,1,"1683",1.2,10,5,1.1,1,0.3,0,1,"",NA,NA,"dbradley@field-ops.org","mbitters@field-ops.org","",NA,NA,"sms",NA,NA
"NIWO",2015-09-02,"NIWO_010",41,4,"1701",1.2,10,5,0.7,0.5,0.6,0,5,"",NA,NA,"dbradley@field-ops.org","mbitters@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-02,"NIWO_010",41,4,"1707",1.2,10,5,0.4,0.1,0.7,0,2,"",NA,NA,"dbradley@field-ops.org","mbitters@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-03,"NIWO_011",31,1,"1768",1.2,10,5,0.4,0.2,0.3,0,5,"",NA,NA,"dbradley@field-ops.org","kkooi@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-03,"NIWO_012",31,4,"1925",1.2,10,NA,0.8,0.6,0.4,0,1,"",NA,NA,"kbarrett@neoninc.org","legli@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-03,"NIWO_012",32,2,"1930",1.2,10,NA,0.7,0.4,0.4,0,1,"",NA,NA,"kbarrett@neoninc.org","legli@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-27,"NIWO_017",40,3,"1445",1.2,10,NA,0.9,0.7,0.3,0,2,"ohs",NA,NA,"kbarrett@neoninc.org","kmalling@field-ops.org","",NA,NA,"sms",NA,NA
"NIWO",2015-08-20,"NIWO_023",41,NA,"1127",1.2,10,1,0.7,0.3,0.3,0,1,"ohs",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sms",NA,NA
"NIWO",2015-09-14,"NIWO_001",31,1,"2092",1.3,10,NA,NA,NA,1,0,1,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-19,"NIWO_002",31,NA,"1106",1.3,10,5,0.6,0.6,0.5,0,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-11,"NIWO_005",31,1,"1855",1.3,10,NA,1.5,0.7,0.4,0,1,"ohs",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sms",NA,NA
"NIWO",2015-09-11,"NIWO_005",31,1,"1858",1.3,10,NA,1.7,0.8,0.4,0,1,"ohs",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sms",NA,NA
"NIWO",2015-09-11,"NIWO_005",40,1,"1875",1.3,10,NA,NA,NA,0.6,0,1,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-28,"NIWO_007",31,1,"1549",1.3,10,NA,0.4,0.3,0.5,0,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-28,"NIWO_007",40,1,"1575",1.3,10,NA,0.5,0.4,0.5,0,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-16,"NIWO_009",41,4,"2283",1.3,10,NA,0,0,0.5,0,1,"",NA,NA,"kbarrett@neoninc.org","jjensen@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-16,"NIWO_009",31,4,"2008",1.3,10,NA,NA,NA,0.6,0,7,"",NA,NA,"kbarrett@neoninc.org","jjensen@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-02,"NIWO_010",32,2,"1663",1.3,10,5,0.8,0.6,0.4,0,5,"",NA,NA,"dbradley@field-ops.org","mbitters@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-02,"NIWO_010",40,1,"1682",1.3,10,5,1,1,0.5,0,1,"",NA,NA,"dbradley@field-ops.org","mbitters@field-ops.org","",NA,NA,"sms",NA,NA
"NIWO",2015-09-03,"NIWO_011",32,4,"1779",1.3,10,5,0.7,0.5,0.4,0,5,"",NA,NA,"dbradley@field-ops.org","kkooi@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-03,"NIWO_012",31,1,"1918",1.3,10,NA,0.6,0.6,0.4,0,1,"",NA,NA,"kbarrett@neoninc.org","legli@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-03,"NIWO_012",31,4,"1927",1.3,10,NA,1,0.4,0.5,0,1,"",NA,NA,"kbarrett@neoninc.org","legli@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-27,"NIWO_015",31,4,"1482",1.3,10,5,0.4,0.3,0.7,0,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-27,"NIWO_015",32,2,"1788",1.3,10,5,0.7,0.5,0.5,0,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-27,"NIWO_015",40,1,"1491",1.3,10,5,0.3,0.2,0.4,0,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-26,"NIWO_016",31,NA,"1200",1.3,10,5,0.4,0.2,0.4,0,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-27,"NIWO_017",31,1,"1433",1.3,10,NA,1.5,1.4,0.3,0,1,"",NA,NA,"kbarrett@neoninc.org","kmalling@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-14,"NIWO_001",32,2,"2084",1.4,10,NA,NA,NA,0.3,0,1,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-11,"NIWO_005",31,1,"1854",1.4,10,NA,NA,NA,0.4,0,1,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-11,"NIWO_005",31,1,"1858",1.4,10,NA,1.7,0.8,0.4,0,1,"ohs",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sms",NA,NA
"NIWO",2015-08-28,"NIWO_007",31,1,"1552",1.4,10,NA,1.1,1,1.4,0,1,"hsp",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sms",NA,NA
"NIWO",2015-08-28,"NIWO_007",41,1,"1590",1.4,10,NA,0.5,0.4,0.8,0,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-16,"NIWO_009",40,1,"2002",1.4,10,NA,NA,NA,0.4,0,7,"",NA,NA,"kbarrett@neoninc.org","jjensen@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-02,"NIWO_010",31,1,"1661",1.4,10,5,0.8,0.6,0.6,0,5,"",NA,NA,"dbradley@field-ops.org","mbitters@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-02,"NIWO_010",32,2,"1665",1.4,10,5,0.8,0.6,0.6,0,5,"",NA,NA,"dbradley@field-ops.org","mbitters@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-26,"NIWO_014",41,1,"1380",1.4,10,NA,1.6,0.8,0.8,0,1,"",NA,NA,"kbarrett@neoninc.org","klauger@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-27,"NIWO_015",32,2,"1486",1.4,10,5,0.5,0.4,0.5,0,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-27,"NIWO_015",32,2,"1487",1.4,10,5,0.5,0.5,0.3,0,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-20,"NIWO_003",32,NA,"1129",1.5,10,1,0.7,0.4,0.2,0,1,"ohs",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sms",NA,NA
"NIWO",2015-08-25,"NIWO_004",41,1,"1227",1.5,10,NA,0.7,0.5,0.9,0,1,"cne",NA,NA,"kbarret@neoninc.org","dstetson@neoninc.org","",NA,NA,"sms",NA,NA
"NIWO",2015-08-25,"NIWO_004",41,4,"1155",1.5,10,NA,1.4,1.1,0.2,0,1,"hsp",NA,NA,"kbarret@neoninc.org","dstetson@neoninc.org","",NA,NA,"sms",NA,NA
"NIWO",2015-09-11,"NIWO_005",31,1,"1855",1.5,10,NA,1.5,0.7,0.4,0,1,"ohs",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sms",NA,NA
"NIWO",2015-09-11,"NIWO_005",32,4,"1871",1.5,10,NA,NA,NA,0.9,0,1,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-11,"NIWO_005",40,1,"1874",1.5,10,NA,NA,NA,1.8,0,1,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-11,"NIWO_005",40,1,"1880",1.5,10,NA,NA,NA,0.8,0,1,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-11,"NIWO_005",41,4,"1885",1.5,10,NA,1.4,0.2,0.4,0,1,"ohs",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sms",NA,NA
"NIWO",2015-09-11,"NIWO_005",41,4,"1888",1.5,10,NA,NA,NA,0.7,0,5,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-28,"NIWO_007",40,1,"1569",1.5,10,NA,0.6,0.5,0.7,0,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-28,"NIWO_007",40,3,"1581",1.5,10,NA,0.7,0.6,0.4,0,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-02,"NIWO_010",32,2,"1668",1.5,10,5,0.9,0.6,0.7,0,5,"",NA,NA,"dbradley@field-ops.org","mbitters@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-02,"NIWO_010",32,4,"1676",1.5,10,5,1,0.9,0.6,0,5,"",NA,NA,"dbradley@field-ops.org","mbitters@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-03,"NIWO_011",40,1,"1784",1.5,10,5,1,0.5,0.7,0,5,"",NA,NA,"dbradley@field-ops.org","kkooi@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-26,"NIWO_014",31,1,"1358",1.5,10,NA,0.7,0.6,1.1,0,1,"cyl",NA,NA,"kbarrett@neoninc.org","klauger@field-ops.org","",NA,NA,"sms",NA,NA
"NIWO",2015-08-27,"NIWO_015",41,1,"1496",1.5,10,5,0.7,0.4,0.7,0,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-27,"NIWO_015",41,1,"1497",1.5,10,5,0.7,0.4,0.5,0,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-27,"NIWO_015",32,2,"1489",1.5,10,5,2.3,1.7,0.8,0,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-26,"NIWO_016",31,NA,"1231",1.5,10,5,0.6,0.4,0.2,0,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-19,"NIWO_002",32,NA,"1112",1.6,10,5,0.8,0.7,0.5,0,1,"ohs",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sms",NA,NA
"NIWO",2015-08-19,"NIWO_002",32,NA,"1117",1.6,10,5,0.6,0.4,0.3,0,1,"ohs",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sms",NA,NA
"NIWO",2015-08-19,"NIWO_002",41,NA,"1124",1.6,10,5,0.3,0.3,0.4,0,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-25,"NIWO_004",41,1,"1226",1.6,10,NA,1.4,1.1,0.9,0,1,"cne",NA,NA,"kbarret@neoninc.org","dstetson@neoninc.org","",NA,NA,"sms",NA,NA
"NIWO",2015-08-25,"NIWO_004",41,1,"1227",1.6,10,NA,0.7,0.5,0.9,0,1,"cne",NA,NA,"kbarret@neoninc.org","dstetson@neoninc.org","",NA,NA,"sms",NA,NA
"NIWO",2015-09-11,"NIWO_005",32,4,"1869",1.6,10,NA,NA,NA,0.7,0,1,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-16,"NIWO_009",41,1,"2288",1.6,10,NA,NA,NA,0.5,0,7,"",NA,NA,"kbarrett@neoninc.org","jjensen@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-16,"NIWO_009",40,1,"2003",1.6,10,NA,NA,NA,0.8,0,1,"",NA,NA,"kbarrett@neoninc.org","jjensen@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-02,"NIWO_010",40,1,"1628",1.6,10,5,1,1,0.5,0,1,"",NA,NA,"dbradley@field-ops.org","mbitters@field-ops.org","",NA,NA,"sms",NA,NA
"NIWO",2015-09-03,"NIWO_011",40,3,"1791",1.6,10,5,0.7,0.5,0.8,0,5,"",NA,NA,"dbradley@field-ops.org","kkooi@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-03,"NIWO_012",31,1,"1919",1.6,10,NA,0.7,0.5,0.5,0,1,"",NA,NA,"kbarrett@neoninc.org","legli@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-03,"NIWO_012",40,1,"1935",1.6,10,NA,1.5,1.2,0.9,0,1,"cne",NA,NA,"kbarrett@neoninc.org","legli@field-ops.org","",NA,NA,"sms",NA,NA
"NIWO",2015-09-03,"NIWO_012",41,4,"1945",1.6,10,NA,0.9,0.7,0.6,0,1,"",NA,NA,"kbarrett@neoninc.org","legli@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-26,"NIWO_016",31,NA,"1232",1.6,10,5,0.5,0.4,0.4,0,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-26,"NIWO_016",32,NA,"1237",1.6,10,5,0.4,0.2,0.3,0,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-27,"NIWO_017",31,4,"1435",1.6,10,NA,0.5,0.5,0.5,0,1,"",NA,NA,"kbarrett@neoninc.org","kmalling@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-25,"NIWO_004",41,4,"1155",1.7,10,NA,1.4,1.1,0.2,0,1,"hsp",NA,NA,"kbarret@neoninc.org","dstetson@neoninc.org","",NA,NA,"sms",NA,NA
"NIWO",2015-09-11,"NIWO_005",32,2,"1866",1.7,10,NA,0.8,0.7,1.4,0,1,"cne",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sms",NA,NA
"NIWO",2015-09-16,"NIWO_009",41,1,"2291",1.7,10,NA,NA,NA,0.7,0,7,"",NA,NA,"kbarrett@neoninc.org","jjensen@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-16,"NIWO_009",41,4,"2275",1.7,10,NA,NA,NA,0.4,0,7,"",NA,NA,"kbarrett@neoninc.org","jjensen@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-02,"NIWO_010",32,2,"1673",1.7,10,5,1,0.9,0.7,0,1,"",NA,NA,"dbradley@field-ops.org","mbitters@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-03,"NIWO_011",31,1,"1765",1.7,10,5,0.2,0.1,0.3,0,5,"",NA,NA,"dbradley@field-ops.org","kkooi@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-03,"NIWO_012",31,4,"1924",1.7,10,NA,0.7,0.6,0.8,0,1,"",NA,NA,"kbarrett@neoninc.org","legli@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-03,"NIWO_012",31,4,"1926",1.7,10,NA,1,0.4,0.6,0,1,"",NA,NA,"kbarrett@neoninc.org","legli@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-26,"NIWO_014",40,3,"1375",1.7,10,NA,0.8,0.8,0.3,0,1,"",NA,NA,"kbarrett@neoninc.org","klauger@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-26,"NIWO_016",31,NA,"1199",1.7,10,5,0.4,0.3,0.5,0,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-27,"NIWO_017",40,3,"1444",1.7,10,NA,1,0.6,0.5,0,1,"hsp",NA,NA,"kbarrett@neoninc.org","kmalling@field-ops.org","",NA,NA,"sms",NA,NA
"NIWO",2015-08-20,"NIWO_023",41,NA,"1127",1.7,10,1,0.7,0.3,0.3,0,1,"ohs",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sms",NA,NA
"NIWO",2015-09-14,"NIWO_001",32,2,"2089",1.8,10,NA,NA,NA,0.9,0,1,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-19,"NIWO_002",32,NA,"1118",1.8,10,5,0.7,0.5,0.2,0,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-08-28,"NIWO_007",31,1,"1552",1.8,10,NA,1.1,1,1.4,0,1,"hsp",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sms",NA,NA
"NIWO",2015-08-28,"NIWO_007",41,4,"1594",1.8,10,NA,0.7,0.4,0.5,0,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-16,"NIWO_009",41,1,"2290",1.8,10,NA,NA,NA,0.4,0,7,"",NA,NA,"kbarrett@neoninc.org","jjensen@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-16,"NIWO_009",41,1,"2289",1.8,10,NA,NA,NA,0.7,0,7,"",NA,NA,"kbarrett@neoninc.org","jjensen@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-16,"NIWO_009",31,4,"2007",1.8,10,NA,NA,NA,0.4,0,7,"",NA,NA,"kbarrett@neoninc.org","jjensen@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-02,"NIWO_010",40,3,"1688",1.8,10,5,0.6,0.4,0.1,0,5,"",NA,NA,"dbradley@field-ops.org","mbitters@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-02,"NIWO_010",41,1,"1691",1.8,10,5,0.7,0.5,0.8,0,5,"",NA,NA,"dbradley@field-ops.org","mbitters@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-02,"NIWO_010",41,4,"1705",1.8,10,5,0.6,0.5,1.3,0,5,"",NA,NA,"dbradley@field-ops.org","mbitters@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-03,"NIWO_011",32,4,"1778",1.8,10,5,0.5,0.4,0.7,0,5,"",NA,NA,"dbradley@field-ops.org","kkooi@field-ops.org","",NA,NA,"sap",NA,NA
"NIWO",2015-09-03,"NIWO_012",31,1,"1916",1.8,10,NA,0.9,0.7,0.6,0,1,"",NA,NA,"kbarrett@neoninc.org","legli@field-ops.org","",NA,NA,"sap",NA,NA
