"date","plotID","subplotID","nestedSubplotID","tagID","stemDiameter","measurementHeight","canopyPosition","maxCanopyDiameter","ninetyCanopyDiameter","VD1height","VD2height","stemStatus","shrubShape","maxBaseCanopyDiameter","ninetyBaseCanopyDiameter","remarks","siteID","measuredBy","recordedBy","plotType","subtype"
20150819,"STEI_048",21,4,"2032",2.9,130,4,NA,NA,4.9,NA,5,"",NA,NA,"","STEI","eleonard@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150819,"STEI_048",21,4,"2033",2.3,130,4,NA,NA,4.1,NA,5,"",NA,NA,"","STEI","eleonard@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150819,"STEI_048",21,1,"2034",3.7,10,4,NA,NA,0.8,NA,1,"",NA,NA,"","STEI","eleonard@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150819,"STEI_048",21,4,"2039",1.3,10,5,NA,NA,2.6,NA,1,"",NA,NA,"","STEI","eleonard@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150819,"STEI_048",21,4,"2046",2.9,130,3,NA,NA,4.4,NA,5,"",NA,NA,"","STEI","eleonard@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150819,"STEI_048",21,4,"2047",1,10,5,NA,NA,2.1,NA,1,"",NA,NA,"","STEI","eleonard@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150819,"STEI_048",21,4,"2048",1.8,10,5,NA,NA,1.7,NA,1,"",NA,NA,"","STEI","eleonard@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150819,"STEI_048",21,4,"2049",1.5,130,4,NA,NA,3.5,NA,5,"",NA,NA,"","STEI","eleonard@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150819,"STEI_048",21,1,"2050",2,10,4,NA,NA,1.3,NA,1,"",NA,NA,"","STEI","eleonard@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150819,"STEI_048",21,4,"2051",1,130,5,NA,NA,1.8,NA,1,"",NA,NA,"no transcription errors","STEI","eleonard@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150819,"STEI_048",21,4,"2052",1.6,10,5,NA,NA,1.2,NA,7,"",NA,NA,"","STEI","eleonard@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150819,"STEI_048",21,4,"2053",1,130,5,NA,NA,2.6,NA,5,"",NA,NA,"","STEI","eleonard@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150819,"STEI_048",21,4,"2054",1.6,10,5,NA,NA,1.6,NA,5,"",NA,NA,"","STEI","eleonard@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150819,"STEI_048",21,4,"2060",1.9,130,3,NA,NA,4,NA,5,"",NA,NA,"","STEI","eleonard@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150819,"STEI_048",21,4,"2061",3.2,130,3,NA,NA,4.3,NA,5,"",NA,NA,"","STEI","eleonard@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150819,"STEI_048",21,4,"2062",2.3,130,3,NA,NA,3.9,NA,5,"",NA,NA,"","STEI","eleonard@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150819,"STEI_048",21,4,"2063",1.8,10,5,0.9,0.8,2.1,NA,1,"cyl",NA,NA,"no transcription errors","STEI","eleonard@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150819,"STEI_048",21,4,"2063",1.4,10,NA,NA,NA,NA,NA,1,"",NA,NA,"","STEI","eleonard@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150819,"STEI_048",21,1,"2065",1,10,5,NA,NA,0.9,NA,1,"",NA,NA,"","STEI","eleonard@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150819,"STEI_048",21,NA,"2066",36.5,130,1,NA,NA,15.7,NA,1,"",NA,NA,"","STEI","eleonard@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150819,"STEI_048",21,4,"2073",1.1,10,5,NA,NA,1.5,NA,1,"",NA,NA,"","STEI","eleonard@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150819,"STEI_048",41,1,"2116",2.5,130,3,NA,NA,5,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_048",41,1,"2117",1.2,10,5,NA,NA,1.5,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_048",41,4,"2121",1.9,130,4,NA,NA,3.9,NA,7,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_048",41,4,"2122",5.7,130,3,3.3,2.4,5.7,NA,5,"cyl",NA,NA,"no transcription errors","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_048",41,4,"2122",3.4,130,NA,NA,NA,NA,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_048",41,1,"2123",4.6,130,3,4,3.1,6.5,NA,5,"cyl",NA,NA,"no transcription errors","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_048",41,1,"2123",3.7,130,NA,NA,NA,NA,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_048",41,1,"2123",3.6,130,NA,NA,NA,NA,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_048",41,1,"2123",3.2,130,NA,NA,NA,NA,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_048",41,1,"2123",3.1,130,NA,NA,NA,NA,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_048",41,1,"2123",2.1,130,NA,NA,NA,NA,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_048",41,1,"2123",2,130,NA,NA,NA,NA,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_048",41,1,"2123",1.8,130,NA,NA,NA,NA,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_048",41,1,"2123",1.5,130,NA,NA,NA,NA,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_048",41,1,"2123",1.3,130,NA,NA,NA,NA,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_048",41,1,"2124",3,130,4,NA,NA,5.3,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_048",41,1,"2127",2.6,130,3,NA,NA,5.1,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_048",41,4,"2128",4,130,3,NA,NA,5.1,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_048",41,4,"2129",6.2,130,3,NA,NA,5.9,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_048",41,1,"2136",2.9,130,4,NA,NA,5.4,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_048",41,4,"2138",2.2,130,4,NA,NA,4.1,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_048",41,4,"2139",3.9,130,4,NA,NA,5,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_048",41,4,"2148",2.1,130,4,NA,NA,4.6,NA,2,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_048",41,4,"2149",2.4,130,4,NA,NA,4.8,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_048",41,1,"2166",1.6,10,5,NA,NA,1.3,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_048",41,1,"2167",1.4,10,5,NA,NA,1.4,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_048",41,4,"2168",1.3,130,4,NA,NA,3.2,NA,7,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_048",41,4,"2175",5.8,130,3,2.8,0.7,6.2,NA,5,"cyl",NA,NA,"no transcription errors","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_048",41,4,"2175",4.6,130,NA,NA,NA,NA,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_048",41,4,"2175",3.1,130,NA,NA,NA,NA,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_048",41,4,"2179",4.2,130,4,NA,NA,5.1,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_048",41,1,"2196",1.1,130,5,NA,NA,2.7,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_048",41,1,"2197",3.8,130,3,2.1,1.4,5.1,NA,5,"cyl",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_048",41,1,"2197",1.4,130,NA,NA,NA,NA,NA,5,"",NA,NA,"no tramscription errors","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_048",41,4,"2198",1.2,10,5,NA,NA,1.1,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_049",39,2,"1518",3.1,130,4,NA,NA,5.1,NA,5,"",NA,NA,"","STEI","eleonard@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150819,"STEI_049",39,2,"1519",1.2,130,5,NA,NA,2.3,NA,5,"",NA,NA,"","STEI","eleonard@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150819,"STEI_049",39,2,"1520",3.2,130,4,NA,NA,3.1,NA,5,"",NA,NA,"","STEI","eleonard@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150819,"STEI_049",39,2,"1522",5.8,130,2,NA,NA,6.8,NA,5,"",NA,NA,"","STEI","eleonard@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150819,"STEI_049",39,2,"1523",3.8,130,3,NA,NA,5.9,NA,5,"",NA,NA,"","STEI","eleonard@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150819,"STEI_049",39,2,"1564",3.1,130,4,NA,NA,4.7,NA,5,"",NA,NA,"","STEI","eleonard@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150819,"STEI_049",39,3,"1701",1.3,130,4,NA,NA,2.2,NA,1,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_049",41,1,"1706",3.8,130,4,NA,NA,2.9,NA,2,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_049",39,3,"1717",3.6,130,3,2.6,2.5,4.4,NA,5,"cyl",NA,NA,"no transcription errors","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_049",39,3,"1717",3.1,130,NA,NA,NA,NA,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_049",39,3,"1717",2.6,130,NA,NA,NA,NA,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_049",39,3,"1717",2.4,130,NA,NA,NA,NA,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_049",39,3,"1717",1.6,130,NA,NA,NA,NA,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_049",39,3,"1762",1.7,130,4,NA,NA,2.2,NA,1,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_049",39,3,"1763",2.6,130,3,NA,NA,4.1,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_049",41,4,"1764",3.3,130,4,2.1,1.8,4.8,NA,5,"cyl",NA,NA,"no transcription errors","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_049",41,4,"1764",1.4,130,NA,NA,NA,NA,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_049",39,3,"1779",4.1,130,3,NA,NA,5.8,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_049",41,4,"1810",2.5,130,4,NA,NA,3.1,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_049",39,3,"1811",2.2,130,4,NA,NA,3.8,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_049",39,3,"1815",3.6,130,3,NA,NA,5,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_049",41,1,"1817",2.4,130,4,NA,NA,4.3,NA,2,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_049",41,1,"1819",1.7,130,4,NA,NA,2.3,NA,1,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_049",41,1,"1820",8.4,130,2,NA,NA,7.9,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_049",39,3,"1826",1.3,130,4,NA,NA,2,NA,1,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_049",41,1,"1827",2.3,130,3,NA,NA,3.5,NA,4,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_049",39,3,"1830",1,130,4,NA,NA,1.8,NA,1,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_049",39,3,"1891",6.8,130,2,NA,NA,6.8,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_049",41,1,"1896",9.8,130,2,NA,NA,7.6,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_049",39,3,"1897",1.6,130,4,1.8,0.9,3.2,NA,5,"inc",0.1,0.1,"no transcription errors","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_049",39,3,"1897",1.5,130,NA,NA,NA,NA,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_049",39,3,"1897",1.3,130,NA,NA,NA,NA,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_049",41,1,"1898",3.6,130,3,NA,NA,4.3,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_049",39,3,"1899",5.2,130,3,3.5,3.5,5.5,NA,5,"cyl",NA,NA,"no transcription errors","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_049",39,3,"1899",3.7,130,NA,NA,NA,NA,NA,5,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_049",41,NA,"1910",33.1,130,2,NA,NA,14.7,NA,1,"",NA,NA,"","STEI","eleonard@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150819,"STEI_049",39,2,"1924",5.7,130,3,NA,NA,5.9,NA,5,"",NA,NA,"","STEI","eleonard@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150819,"STEI_049",39,2,"1930",5.1,130,3,NA,NA,6.3,NA,5,"",NA,NA,"","STEI","eleonard@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150819,"STEI_049",41,NA,"1949",32.5,130,3,NA,NA,13.7,NA,1,"",NA,NA,"","STEI","eleonard@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150819,"STEI_049",41,NA,"1966",28.3,130,4,NA,NA,5.3,NA,2,"",NA,NA,"","STEI","eleonard@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150819,"STEI_049",41,NA,"1967",32.5,130,3,NA,NA,14.1,NA,1,"",NA,NA,"","STEI","eleonard@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150819,"STEI_049",41,NA,"1969",27.4,130,2,NA,NA,14.5,NA,1,"",NA,NA,"","STEI","eleonard@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150819,"STEI_049",41,NA,"1971",31.2,130,2,NA,NA,13.5,NA,1,"",NA,NA,"","STEI","eleonard@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150819,"STEI_049",39,2,"1977",2.1,130,4,NA,NA,4.4,NA,5,"",NA,NA,"","STEI","eleonard@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150819,"STEI_049",39,2,"1978",5.1,130,3,NA,NA,7.1,NA,5,"",NA,NA,"no transcription errors","STEI","eleonard@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150819,"STEI_049",41,NA,"1987",37.7,130,3,NA,NA,13.2,NA,1,"",NA,NA,"no transcription errors","STEI","eleonard@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150819,"STEI_049",41,NA,"1987A",20,130,4,NA,NA,8.1,NA,1,"",NA,NA,"","STEI","eleonard@field-ops.org","shoffman@field-ops.org","tower","basePlot"
20150819,"STEI_050",23,2,"1534",4.3,130,2,NA,NA,5.4,NA,1,"",NA,NA,"","STEI","bgorzek@field-ops.org","frosenbower@field-ops.org","tower","basePlot"
20150819,"STEI_050",23,2,"1539",5.7,130,2,NA,NA,5.9,NA,1,"",NA,NA,"","STEI","bgorzek@field-ops.org","frosenbower@field-ops.org","tower","basePlot"
20150819,"STEI_050",23,4,"1541",4.1,130,3,3.3,2.4,5.9,NA,1,"cyl",NA,NA,"no transccription errors","STEI","bgorzek@field-ops.org","frosenbower@field-ops.org","tower","basePlot"
20150819,"STEI_050",23,4,"1541",3.6,130,NA,NA,NA,NA,NA,1,"",NA,NA,"","STEI","bgorzek@field-ops.org","frosenbower@field-ops.org","tower","basePlot"
20150819,"STEI_050",23,4,"1541",2.4,130,NA,NA,NA,NA,NA,1,"",NA,NA,"","STEI","bgorzek@field-ops.org","frosenbower@field-ops.org","tower","basePlot"
20150819,"STEI_050",23,4,"1541",2,130,NA,NA,NA,NA,NA,1,"",NA,NA,"","STEI","bgorzek@field-ops.org","frosenbower@field-ops.org","tower","basePlot"
20150819,"STEI_050",23,2,"1542",4.8,130,3,NA,NA,6,NA,1,"",NA,NA,"","STEI","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150819,"STEI_050",23,2,"1552",3.1,130,3,NA,NA,4.9,NA,1,"",NA,NA,"","STEI","bgorzek@field-ops.org","frosenbower@field-ops.org","tower","basePlot"
20150819,"STEI_050",23,2,"1613",2.3,130,4,NA,NA,2.7,NA,1,"",NA,NA,"","STEI","bgorzek@field-ops.org","frosenbower@field-ops.org","tower","basePlot"
20150819,"STEI_050",21,4,"1615",3.1,130,3,NA,NA,NA,NA,5,"1",NA,NA,"","STEI","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150819,"STEI_050",21,1,"1636",4.2,130,3,NA,NA,5,NA,1,"",NA,NA,"","STEI","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150819,"STEI_050",21,1,"1652",2.4,130,3,NA,NA,5.7,NA,1,"",NA,NA,"","STEI","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150819,"STEI_050",21,4,"1694",2.2,130,4,NA,NA,4.3,NA,5,"",NA,NA,"","STEI","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150819,"STEI_050",21,1,"1709",1.6,130,4,NA,NA,3,NA,1,"",NA,NA,"","STEI","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150819,"STEI_050",21,1,"1737",4.3,130,2,NA,NA,6.1,NA,1,"",NA,NA,"no transcription errors","STEI","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150819,"STEI_050",21,1,"1768",5,130,2,NA,NA,6.3,NA,1,"",NA,NA,"","STEI","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150819,"STEI_050",21,4,"1784",1.5,130,4,NA,NA,4.3,NA,7,"",NA,NA,"","STEI","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150819,"STEI_050",21,1,"1797",1,130,5,NA,NA,2.4,NA,2,"",NA,NA,"","STEI","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150819,"STEI_050",21,1,"1798",2.6,130,4,NA,NA,3.9,NA,1,"",NA,NA,"","STEI","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150819,"STEI_050",21,4,"1804",2.8,130,3,NA,NA,5.1,NA,1,"",NA,NA,"","STEI","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150819,"STEI_050",21,4,"1812",2.9,130,4,NA,NA,4.7,NA,2,"",NA,NA,"","STEI","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150819,"STEI_050",21,1,"1822",2.7,130,3,NA,NA,4.1,NA,1,"",NA,NA,"","STEI","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150819,"STEI_050",21,1,"1824",4.2,130,3,NA,NA,4.5,NA,1,"",NA,NA,"","STEI","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150819,"STEI_050",21,4,"1828",4.3,130,3,NA,NA,5.3,NA,1,"",NA,NA,"","STEI","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150819,"STEI_050",21,4,"1829",1.5,130,4,NA,NA,3.3,NA,2,"",NA,NA,"","STEI","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150819,"STEI_050",21,4,"1831",1.2,10,5,NA,NA,1.6,NA,1,"",NA,NA,"","STEI","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150819,"STEI_050",21,4,"1832",5.4,130,3,NA,NA,6.2,NA,1,"",NA,NA,"","STEI","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150819,"STEI_050",21,4,"1840",3.9,130,3,NA,NA,5.6,NA,1,"",NA,NA,"","STEI","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150819,"STEI_050",21,1,"1849",4.9,130,2,NA,NA,6,NA,1,"",NA,NA,"","STEI","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150819,"STEI_050",21,1,"1850",4.2,130,2,NA,NA,5.7,NA,1,"",NA,NA,"","STEI","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150819,"STEI_050",21,1,"1851",2.8,130,3,NA,NA,4.2,NA,1,"",NA,NA,"","STEI","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150819,"STEI_050",21,4,"1853",2.7,130,3,NA,NA,4.6,NA,5,"",NA,NA,"May be shrub, multiple shoots from one stump above 10 cm.","STEI","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150819,"STEI_050",21,1,"1855",5.5,130,2,NA,NA,5.3,NA,1,"",NA,NA,"","STEI","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150819,"STEI_050",21,1,"1858",2,130,4,NA,NA,3.8,NA,1,"",NA,NA,"","STEI","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150819,"STEI_050",21,1,"1860",2.1,130,3,NA,NA,4.4,NA,1,"",NA,NA,"","STEI","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150819,"STEI_050",21,1,"1861",1.8,130,4,NA,NA,3.3,NA,5,"",NA,NA,"no transcription errors","STEI","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150819,"STEI_050",21,4,"1884",3.9,130,3,NA,NA,4.9,NA,1,"",NA,NA,"","STEI","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150819,"STEI_050",21,4,"1885",5.4,130,3,NA,NA,5.3,NA,1,"",NA,NA,"","STEI","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150819,"STEI_050",21,4,"1886",4.7,130,2,3.6,3.5,6.4,NA,5,"cyl",NA,NA,"no transcription errors","STEI","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150819,"STEI_050",21,4,"1886",3.6,130,NA,NA,NA,NA,NA,5,"",NA,NA,"","STEI","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150819,"STEI_050",21,4,"1886",1.4,130,NA,NA,NA,NA,NA,5,"",NA,NA,"","STEI","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150819,"STEI_050",21,4,"1886",1.3,130,NA,NA,NA,NA,NA,5,"",NA,NA,"","STEI","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150819,"STEI_050",21,4,"1886",1,130,NA,NA,NA,NA,NA,5,"",NA,NA,"","STEI","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150819,"STEI_050",21,4,"1887",2.3,130,3,NA,NA,4.1,NA,1,"",NA,NA,"","STEI","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150819,"STEI_050",21,1,"1888",2.2,130,4,NA,NA,3.9,NA,1,"",NA,NA,"","STEI","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150819,"STEI_050",21,1,"1892",4.7,130,2,NA,NA,5.9,NA,1,"",NA,NA,"","STEI","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150819,"STEI_050",21,4,"1893",2.1,130,4,NA,NA,4.3,NA,1,"",NA,NA,"","STEI","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
