"uid","domainID","siteID","plotID","subplotID","divDataType","targetTaxaPresent","otherVariablesPresent","taxonID","acceptedTaxonID","identificationQualifier","taxonIDRemarks","morphospeciesID","otherVariables","percentCover","heightPlantOver300cm","heightPlantSpecies","boutNumber","date","samplingProtocol","identificationReferences","measuredBy","recordedBy","enteredBy","remarks","individualID"
"E0A68F92C7604D4CAADF7B49A3B6B47C",NA,"UNDE","UNDE_016","40.3.1","plantSpecies","Y",NA,"IMCA","IMCA",NA,NA,NA,NA,"1","N","27","1","""2015-07-01""",NA,NA,"radams@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"2315BC2ADB714E949D973F71816AF71A",NA,"UNDE","UNDE_016","40.3.1","plantSpecies","Y",NA,"ALINR","ALINR",NA,NA,NA,NA,"3","N","68","1","""2015-07-01""",NA,NA,"radams@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"6C48C9E63B4542B58F28E6BF4C9E3ABC",NA,"UNDE","UNDE_016","40.3.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"soil","70",NA,NA,"1","""2015-07-01""",NA,NA,"radams@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"EB3A6A8F5CA54CD7ACBE60453BBFB159",NA,"UNDE","UNDE_016","40.3.1","plantSpecies","Y",NA,"CIAL","CIAL",NA,NA,NA,NA,"0.5","N","4","1","""2015-07-01""",NA,NA,"radams@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"24377EF140F348DB998435ABD6A08CFA",NA,"UNDE","UNDE_016","40.3.1","plantSpecies","Y",NA,"ABBA","ABBA",NA,NA,NA,NA,"1","N","17","1","""2015-07-01""",NA,NA,"radams@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"813F53AFE31441719C220C479C5D1363",NA,"UNDE","UNDE_015","40.3.1","plantSpecies","Y",NA,"CAREX","CAREX",NA,NA,NA,NA,"0.5","N","14","1","""2015-06-18""",NA,NA,"radams@field-ops.org","tkuhlman@field-ops.org","tkuhlman@field-ops.org",NA,NA
"2C2C0B392B4E49D0B93F8B450B9C3C2E",NA,"UNDE","UNDE_016","40.3.1","plantSpecies","Y",NA,"CAREX","CAREX",NA,NA,NA,NA,"1","N","16","1","""2015-07-01""",NA,NA,"radams@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"3208346BBA424A7284049283C778E3F3",NA,"UNDE","UNDE_018","32.4.1","plantSpecies","Y",NA,"MATR4","MATR4",NA,NA,NA,NA,"3","N","7","1","""2015-07-01""",NA,NA,"tkuhlman@field-ops.org","pagosti@field-ops.org","radams@field-ops.org",NA,NA
"3C1FDB7CA4AA4DB8840083549329A9A5",NA,"UNDE","UNDE_018","32.4.1","plantSpecies","Y",NA,"LALA","LALA",NA,NA,NA,NA,"5","Y",NA,"1","""2015-07-01""",NA,NA,"tkuhlman@field-ops.org","pagosti@field-ops.org","radams@field-ops.org",NA,NA
"0AF90B1A674849879DA53B16407D6790",NA,"UNDE","UNDE_018","32.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"soil","0.5",NA,NA,"1","""2015-07-01""",NA,NA,"tkuhlman@field-ops.org","pagosti@field-ops.org","radams@field-ops.org",NA,NA
"80E7E18A1CC44610B6535726AB0F545D",NA,"UNDE","UNDE_018","32.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"wood","1",NA,NA,"1","""2015-07-01""",NA,NA,"tkuhlman@field-ops.org","pagosti@field-ops.org","radams@field-ops.org",NA,NA
"E593D2C0C8104D5B93639D1B1F608CF5",NA,"UNDE","UNDE_018","32.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"litter","3",NA,NA,"1","""2015-07-01""",NA,NA,"tkuhlman@field-ops.org","pagosti@field-ops.org","radams@field-ops.org",NA,NA
"A016A4894BD242C3A8BD082EF1C21411",NA,"UNDE","UNDE_018","32.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"standingDead","0.5",NA,NA,"1","""2015-07-01""",NA,NA,"tkuhlman@field-ops.org","pagosti@field-ops.org","radams@field-ops.org",NA,NA
"5C1248D2113646ECAF9886310041D2A4",NA,"UNDE","UNDE_018","32.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"lichen","0.5",NA,NA,"1","""2015-07-01""",NA,NA,"tkuhlman@field-ops.org","pagosti@field-ops.org","radams@field-ops.org",NA,NA
"3D4FA98D564C4A6092FF465BE60DFBD5",NA,"UNDE","UNDE_018","32.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"moss","85",NA,NA,"1","""2015-07-01""",NA,NA,"tkuhlman@field-ops.org","pagosti@field-ops.org","radams@field-ops.org",NA,NA
"F79B4550DE604E349FA74D577F6D81CC",NA,"UNDE","UNDE_018","32.2.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"standingDead","0.5",NA,NA,"1","""2015-07-01""",NA,NA,"tkuhlman@field-ops.org","pagosti@field-ops.org","radams@field-ops.org",NA,NA
"DDDE5420254E4B208C141E052D4841EA",NA,"UNDE","UNDE_018","32.2.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"moss","99",NA,NA,"1","""2015-07-01""",NA,NA,"tkuhlman@field-ops.org","pagosti@field-ops.org","radams@field-ops.org",NA,NA
"3F5237C3AF794427A96B912CF27BA763",NA,"UNDE","UNDE_018","32.4.1","plantSpecies","Y",NA,"GAHI2","GAHI2",NA,NA,NA,NA,"0.5","N","6","1","""2015-07-01""",NA,NA,"tkuhlman@field-ops.org","pagosti@field-ops.org","radams@field-ops.org",NA,NA
"2221924F1B974C9E88A33EDF729C0A37",NA,"UNDE","UNDE_018","32.4.1","plantSpecies","Y",NA,"LEGR","LEGR",NA,NA,NA,NA,"43","N","52","1","""2015-07-01""",NA,NA,"tkuhlman@field-ops.org","pagosti@field-ops.org","radams@field-ops.org",NA,NA
"7008F77CF510438EB2E9A9B09E60730B",NA,"UNDE","UNDE_018","32.4.1","plantSpecies","Y",NA,"VAMA","VAMA","cf. species",NA,NA,NA,"1","N","10","1","""2015-07-01""",NA,NA,"tkuhlman@field-ops.org","pagosti@field-ops.org","radams@field-ops.org",NA,NA
"459EC239C63F471DA102E9853F9A2FF1",NA,"UNDE","UNDE_018","32.4.1","plantSpecies","Y",NA,"VAMY","VAMY",NA,NA,NA,NA,"19","N","33","1","""2015-07-01""",NA,NA,"tkuhlman@field-ops.org","pagosti@field-ops.org","radams@field-ops.org",NA,NA
"AF8D5ABEEFC247F4AB52851CFDFD3A22",NA,"UNDE","UNDE_018","32.4.1","plantSpecies","Y",NA,"GAPR2","GAPR2",NA,NA,NA,NA,"1","N","13","1","""2015-07-01""",NA,NA,"tkuhlman@field-ops.org","pagosti@field-ops.org","radams@field-ops.org",NA,NA
"D24045A69B5A446CA2736A5C9A74E472",NA,"UNDE","UNDE_018","32.4.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"overstory","65",NA,NA,"1","""2015-07-01""",NA,NA,"tkuhlman@field-ops.org","pagosti@field-ops.org","radams@field-ops.org",NA,NA
"21E74D699EE24178AA105F4D16E9BDEC",NA,"UNDE","UNDE_014","40.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"overstory","85",NA,NA,"1","""2015-06-24""",NA,NA,"ameade@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"303F0B8A5F904DF387BC62B0784CB12F",NA,"UNDE","UNDE_014","40.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"standingDead","0.5",NA,NA,"1","""2015-06-24""",NA,NA,"ameade@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"72F0B678C1BC412098B4837A776BEB2B",NA,"UNDE","UNDE_014","40.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"lichen","0.5",NA,NA,"1","""2015-06-24""",NA,NA,"ameade@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"35958F5ACA13441BAF9D5E5986A9EEF9",NA,"UNDE","UNDE_014","40.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"wood","2",NA,NA,"1","""2015-06-24""",NA,NA,"ameade@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"F10A1455B9C34FC19C2FA90A349F972F",NA,"UNDE","UNDE_014","40.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"litter","89",NA,NA,"1","""2015-06-24""",NA,NA,"ameade@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"767C1765EB23468AA11657721585C780",NA,"UNDE","UNDE_014","40.1.1","plantSpecies","Y",NA,"ACSA3","ACSA3",NA,NA,NA,NA,"0.5","N","10","1","""2015-06-24""",NA,NA,"ameade@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"BFCD7964035940CCA1794C5E33E2064B",NA,"UNDE","UNDE_016","41.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"litter","75",NA,NA,"1","""2015-07-01""",NA,NA,"radams@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"F20C0DD0B3C24B01B3DA8284A087F5BC",NA,"UNDE","UNDE_014","40.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"soil","6",NA,NA,"1","""2015-06-24""",NA,NA,"ameade@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"38719FEAD891481393354A094255DDEB",NA,"UNDE","UNDE_014","40.1.1","plantSpecies","Y",NA,"MACA4","MACA4",NA,NA,NA,NA,"0.5","N","3","1","""2015-06-24""",NA,NA,"ameade@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"FA5E75C7DCD94EC38C40B86BDEB58A1E",NA,"UNDE","UNDE_016","41.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"moss","7",NA,NA,"1","""2015-07-01""",NA,NA,"radams@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"DE0486D4276542738043919EFA38EA6F",NA,"UNDE","UNDE_014","40.1.1","plantSpecies","Y",NA,"CAREX","CAREX",NA,NA,NA,NA,"0.5","N","17","1","""2015-06-24""",NA,NA,"ameade@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"90F8C13772A64E73AE9481F5CBDBDFF4",NA,"UNDE","UNDE_016","41.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"overstory","65",NA,NA,"1","""2015-07-01""",NA,NA,"radams@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"2000429CCE5C4B3188E3312EFBA8FA20",NA,"UNDE","UNDE_014","40.1.1","plantSpecies","Y",NA,"ATFI","ATFI",NA,NA,NA,NA,"4","N","32","1","""2015-06-24""",NA,NA,"ameade@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"5FFCDE86C9B5405ABF2AFBC3A43A842A",NA,"UNDE","UNDE_016","41.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"wood","17",NA,NA,"1","""2015-07-01""",NA,NA,"radams@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"D2201527EE28496F87D1CD6B1E14FEE5",NA,"UNDE","UNDE_014","40.1.1","plantSpecies","Y",NA,"VEOF2","VEOF2",NA,NA,NA,NA,"0.5","N","9","1","""2015-06-24""",NA,NA,"ameade@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"AEEF392996E34F948B14D043D3C164CB",NA,"UNDE","UNDE_016","41.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"standingDead","0.5",NA,NA,"1","""2015-07-01""",NA,NA,"radams@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"08E584DE85144A40829330524CCB11AD",NA,"UNDE","UNDE_014","40.1.1","plantSpecies","Y",NA,"DIPA9","DIPA9",NA,NA,NA,NA,"10","N","90","1","""2015-06-24""",NA,NA,"ameade@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"351AFE0E28024F2DAF1E5C05F798D65A",NA,"UNDE","UNDE_016","41.1.1","plantSpecies","Y",NA,"CAIN11","CAIN11",NA,NA,NA,NA,"2","N","24","1","""2015-07-01""",NA,NA,"radams@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"8283F9D0FF124EB3A6ACDAE67C90F13C",NA,"UNDE","UNDE_014","40.1.1","plantSpecies","Y",NA,"GYDR","GYDR",NA,NA,NA,NA,"18","N","25","1","""2015-06-24""",NA,NA,"ameade@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"4305404A7A074EA4A2BD9270CE50BD62",NA,"UNDE","UNDE_016","41.1.1","plantSpecies","Y",NA,"CAREX","CAREX",NA,NA,NA,NA,"0.5","N","14","1","""2015-07-01""",NA,NA,"radams@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"13374C0B3A724A77BE37FAC27D639A31",NA,"UNDE","UNDE_016","41.4.1","plantSpecies","Y",NA,"MINU3","MINU3",NA,NA,NA,NA,"0.5","N","2","1","""2015-07-01""",NA,NA,"radams@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"4BF5138BDFA34EE8A6EE60765929D35F",NA,"UNDE","UNDE_016","41.4.1","plantSpecies","Y",NA,"DRYOP","DRYOP",NA,NA,NA,NA,"0.5","N","18","1","""2015-07-01""",NA,NA,"radams@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"65B86786AD2B4D8BAE42EBB34AD1B87B",NA,"UNDE","UNDE_016","41.4.1","plantSpecies","Y",NA,"ABBA","ABBA",NA,NA,NA,NA,"0.5","N","5","1","""2015-07-01""",NA,NA,"radams@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"6FE7B30655D54FC283234737DB95835B",NA,"UNDE","UNDE_016","41.4.1","plantSpecies","Y",NA,"GLST","GLST",NA,NA,NA,NA,"0.5","N","23","1","""2015-07-01""",NA,NA,"radams@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"CC3FFA26BBA3444AAD0A14B79A25520F",NA,"UNDE","UNDE_014","40.3.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"overstory","70",NA,NA,"1","""2015-06-24""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"F7B6394F23D34115BDBAAD5456E7AEE8",NA,"UNDE","UNDE_016","41.4.1","plantSpecies","Y",NA,"BRAR9","BRAR9",NA,NA,NA,NA,"0.5","N","12","1","""2015-07-01""",NA,NA,"radams@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"CA4C3565C3304949AF8C4E0F9FF3AF58",NA,"UNDE","UNDE_014","40.3.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"standingDead","0.5",NA,NA,"1","""2015-06-24""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"5E3D8F32D63840DAA5A81E5B20B9CAB1",NA,"UNDE","UNDE_016","41.4.1","plantSpecies","Y",NA,"EQSY","EQSY",NA,NA,NA,NA,"0.5","N","17","1","""2015-07-01""",NA,NA,"radams@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"3DF92132AA80421CAD4D77E8DA6BBA3F",NA,"UNDE","UNDE_014","40.3.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"litter","97",NA,NA,"1","""2015-06-24""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"B43080C60E3246C9BC554EB990B0B608",NA,"UNDE","UNDE_016","41.4.1","plantSpecies","Y",NA,"ACSP2","ACSP2",NA,NA,NA,NA,"20","N","69","1","""2015-07-01""",NA,NA,"radams@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"8FC0A5FAC74D44ED84801F4221339762",NA,"UNDE","UNDE_014","40.3.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"wood","13",NA,NA,"1","""2015-06-24""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"B43BB4D6C72F40239EF0D6345897AE61",NA,"UNDE","UNDE_016","41.4.1","plantSpecies","Y",NA,"ONSE","ONSE",NA,NA,NA,NA,"3","N","22","1","""2015-07-01""",NA,NA,"radams@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"5CE15A0FB1BF4446864C7A86F0653D15",NA,"UNDE","UNDE_014","40.3.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"soil","0.5",NA,NA,"1","""2015-06-24""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"F6C59C88F971425BA30E031C028CEBE9",NA,"UNDE","UNDE_016","41.4.1","plantSpecies","Y",NA,"CIAL","CIAL",NA,NA,NA,NA,"0.5","N","6","1","""2015-07-01""",NA,NA,"radams@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"917FDB40C397417398947874B0CA1B9C",NA,"UNDE","UNDE_014","40.3.1","plantSpecies","Y",NA,"ARTR","ARTR",NA,NA,NA,NA,"1","N","12","1","""2015-06-24""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"124F0214F51749E9B04DE374F97400E6",NA,"UNDE","UNDE_016","41.4.1","plantSpecies","Y",NA,"PHCO24","PHCO24",NA,NA,NA,NA,"3","N","13","1","""2015-07-01""",NA,NA,"radams@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"79C5265B23A54FBDBA2905F8B72C4FDF",NA,"UNDE","UNDE_014","40.3.1","plantSpecies","Y",NA,"ACSA3","ACSA3",NA,NA,NA,NA,"1","N","13","1","""2015-06-24""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"D3C13990B02349D3ADDD2160A67729AA",NA,"UNDE","UNDE_016","41.4.1","plantSpecies","Y",NA,"RILA","RILA",NA,NA,NA,NA,"1","N","34","1","""2015-07-01""",NA,NA,"radams@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"D829881DC67C405BACBFB0D6FCFD220E",NA,"UNDE","UNDE_014","40.3.1","plantSpecies","Y",NA,"MACA4","MACA4",NA,NA,NA,NA,"1","N","6","1","""2015-06-24""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"0B30971DCA204E38A92F8AA25D9F8D0E",NA,"UNDE","UNDE_016","41.4.1","plantSpecies","Y",NA,"RUPU","RUPU",NA,NA,NA,NA,"3","N","11","1","""2015-07-01""",NA,NA,"radams@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"CB7FE4EFD9994A6EAA2EED71EB817D04",NA,"UNDE","UNDE_014","40.3.1","plantSpecies","Y",NA,"GYDR","GYDR",NA,NA,NA,NA,"3","N","15","1","""2015-06-24""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"45CA0CAAD8D547E488501A12FDF61F2E",NA,"UNDE","UNDE_014","40.3.1","plantSpecies","Y",NA,"DIPA9","DIPA9",NA,NA,NA,NA,"75","N","99","1","""2015-06-24""",NA,NA,"radams@field-ops.org","tkhulman@field-ops.org","pagosti@field-ops.org",NA,NA
"35429990205049C09EC2CCC71C18C4FC",NA,"UNDE","UNDE_016","41.1.1","plantSpecies","Y",NA,"VEOF2","VEOF2",NA,NA,NA,NA,"1","N","8","1","""2015-07-01""",NA,NA,"radams@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"C996E21918F941BC92935A80F769D522",NA,"UNDE","UNDE_016","41.1.1","plantSpecies","Y",NA,"FRNI","FRNI",NA,NA,NA,NA,"0.5","N","17","1","""2015-07-01""",NA,NA,"radams@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"E8BE90C4941F4DE680B3D1B277EBBC63",NA,"UNDE","UNDE_016","41.1.1","plantSpecies","Y",NA,"BRAR9","BRAR9",NA,NA,NA,NA,"1","N","20","1","""2015-07-01""",NA,NA,"radams@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"74C865351ACA4BC4A7AD1A761269B3BB",NA,"UNDE","UNDE_016","41.1.1","plantSpecies","Y",NA,"COCA13","COCA13",NA,NA,NA,NA,"3","N","9","1","""2015-07-01""",NA,NA,"radams@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"3F00B2EF6A244904B5478D0E1BE71EE5",NA,"UNDE","UNDE_016","41.1.1","plantSpecies","Y",NA,"FRVI","FRVI",NA,NA,NA,NA,"4","N","24","1","""2015-07-01""",NA,NA,"radams@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"FADAF08964F243BD8C66F2CE665C9F03",NA,"UNDE","UNDE_016","41.1.1","plantSpecies","Y",NA,"RUPU","RUPU",NA,NA,NA,NA,"5","N","9","1","""2015-07-01""",NA,NA,"radams@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"120ACCC446664541BE962089350D91DF",NA,"UNDE","UNDE_016","41.1.1","plantSpecies","Y",NA,"GYDR","GYDR",NA,NA,NA,NA,"0.5","N","7","1","""2015-07-01""",NA,NA,"radams@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"D8E776F5DA8948CD94356C3E1E7BF270",NA,"UNDE","UNDE_016","41.1.1","plantSpecies","Y",NA,"ABBA","ABBA",NA,NA,NA,NA,"1","N","24","1","""2015-07-01""",NA,NA,"radams@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"2DA79AE5035C4033A9742CF2994B132A",NA,"UNDE","UNDE_016","31.1.1","plantSpecies","Y",NA,"CATR10","CATR10",NA,NA,NA,NA,"0.5","N","13","1","""2015-07-01""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","pagosti@field-ops.org",NA,NA
"A3B546FF10DC4E738EECD353D527E985",NA,"UNDE","UNDE_016","31.1.1","plantSpecies","Y",NA,"TRBO2","TRBO2",NA,NA,NA,NA,"0.5","N","6","1","""2015-07-01""",NA,NA,"radams@field-ops.org","pagosti@field-ops.org","pagosti@field-ops.org",NA,NA
"CEFF1D4A72764289858D091F92230B1B",NA,"UNDE","UNDE_016","31.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"soil","5",NA,NA,"1","""2015-07-01""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","pagosti@field-ops.org",NA,NA
"19EB7179AE654676820184C1E8E167CF",NA,"UNDE","UNDE_016","31.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"wood","4",NA,NA,"1","""2015-07-01""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","pagosti@field-ops.org",NA,NA
"5E217A93D9644158B15DA8242426FC6A",NA,"UNDE","UNDE_016","31.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"litter","40",NA,NA,"1","""2015-07-01""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","pagosti@field-ops.org",NA,NA
"9D14014515C04A3085DD866C0C5C25DF",NA,"UNDE","UNDE_016","31.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"standingDead","0.5",NA,NA,"1","""2015-07-01""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","pagosti@field-ops.org",NA,NA
"33E2E4A053B14D53BE195B0E6A94CADE",NA,"UNDE","UNDE_016","31.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"lichen","0.5",NA,NA,"1","""2015-07-01""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","pagosti@field-ops.org",NA,NA
"240E34931BD94DFA886614D75E5527C5",NA,"UNDE","UNDE_016","31.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"moss","6",NA,NA,"1","""2015-07-01""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","pagosti@field-ops.org",NA,NA
"0BBB5FAB59834CDC8565523A1F94F93F",NA,"UNDE","UNDE_016","31.1.1","otherVariables",NA,"Y",NA,NA,NA,NA,NA,"overstory","45",NA,NA,"1","""2015-07-01""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","pagosti@field-ops.org",NA,NA
"A037F06B98644A24A725272961A290E0",NA,"UNDE","UNDE_016","31.1.1","plantSpecies","Y",NA,"POTR5","POTR5",NA,NA,NA,NA,"3","N","54","1","""2015-07-01""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","pagosti@field-ops.org",NA,NA
"5AF2D419ACDE417E90773ABB64E22F67",NA,"UNDE","UNDE_016","31.1.1","plantSpecies","Y",NA,"ATFI","ATFI",NA,NA,NA,NA,"6","N","21","1","""2015-07-01""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","pagosti@field-ops.org",NA,NA
"75A9C58F033144BFAB8E2AF9123D65F0",NA,"UNDE","UNDE_016","31.1.1","plantSpecies","Y",NA,"RUPU","RUPU",NA,NA,NA,NA,"25","N","14","1","""2015-07-01""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","pagosti@field-ops.org",NA,NA
"51ED1C6FC3EF473B845B5D060A1B3E12",NA,"UNDE","UNDE_016","31.1.1","plantSpecies","Y",NA,"CIAL","CIAL",NA,NA,NA,NA,"0.5","N","7","1","""2015-07-01""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","pagosti@field-ops.org",NA,NA
"72526389D21B40D5B912F1517EECB76A",NA,"UNDE","UNDE_016","31.1.1","plantSpecies","Y",NA,"CALE10","CALE10",NA,NA,NA,NA,"8","N","16","1","""2015-07-01""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","pagosti@field-ops.org",NA,NA
"B08D9CF1462E4336A38D0A9FBB22050E",NA,"UNDE","UNDE_016","31.1.1","plantSpecies","Y",NA,"COTR2","COTR2",NA,NA,NA,NA,"0.5","N","4","1","""2015-07-01""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","pagosti@field-ops.org",NA,NA
"587E4975E20F4B0193A4FCF0EBC754EF",NA,"UNDE","UNDE_016","31.1.1","plantSpecies","Y",NA,"COCA13","COCA13",NA,NA,NA,NA,"1","N","9","1","""2015-07-01""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","pagosti@field-ops.org",NA,NA
"0D964371D7894470A5AFF498D79A1D26",NA,"UNDE","UNDE_016","31.1.1","plantSpecies","Y",NA,"CAREX","CAREX",NA,NA,NA,NA,"0.5","N","13","1","""2015-07-01""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","pagosti@field-ops.org",NA,NA
"2EF643C4744E4B7D8573D1A2E0C462E5",NA,"UNDE","UNDE_016","31.1.1","plantSpecies","Y",NA,"LUAC","LUAC",NA,NA,NA,NA,"0.5","N","9","1","""2015-07-01""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","pagosti@field-ops.org",NA,NA
"AAF5A2E41D0144AC9CFCF4F6DE64A2B9",NA,"UNDE","UNDE_016","31.1.1","plantSpecies","Y",NA,"GLST","GLST",NA,NA,NA,NA,"0.5","N","20","1","""2015-07-01""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","pagosti@field-ops.org",NA,NA
"FCC69960B874413AB0B82E81610FBECC",NA,"UNDE","UNDE_016","31.1.1","plantSpecies","Y",NA,"CADI6","CADI6",NA,NA,NA,NA,"0.5","N","25","1","""2015-07-01""",NA,NA,"ameade@field-ops.org","tkuhlman@field-ops.org","pagosti@field-ops.org",NA,NA
