"","siteID","measuredBy","plotID","boutNumber","recordedBy","date","subplot","taxonID","taxonIDRemarks","identificationQualifier","morphospeciesID","morphoSpeciesRemarks","percentCover","remarks","moss","photoID"
"1:159","HEAL","Kschroder@neoninc.org","HEAL_046","Characterization","mgrandfield@field-ops.org",20150626,"41.1.10","SAPU15",NA,NA,NA,NA,NA,"",NA,NA
"1:160","HEAL","Kschroder@neoninc.org","HEAL_046","Characterization","mgrandfield@field-ops.org",20150626,"41.100","SPST3",NA,NA,NA,NA,NA,"",NA,NA
"1:161","HEAL","Kschroder@neoninc.org","HEAL_046","Characterization","mgrandfield@field-ops.org",20150626,"41.4.1","BETUL",NA,NA,NA,NA,35,"BENA/BEGL",NA,NA
"1:162","HEAL","Kschroder@neoninc.org","HEAL_046","Characterization","mgrandfield@field-ops.org",20150626,"41.4.1","CABI5",NA,NA,NA,NA,3,"",NA,NA
"1:163","HEAL","Kschroder@neoninc.org","HEAL_046","Characterization","mgrandfield@field-ops.org",20150626,"41.4.1","CAST36",NA,NA,NA,NA,0.5,"",NA,NA
"1:164","HEAL","Kschroder@neoninc.org","HEAL_046","Characterization","mgrandfield@field-ops.org",20150626,"41.4.1","LEPA11",NA,NA,NA,NA,12,"",NA,NA
"1:165","HEAL","Kschroder@neoninc.org","HEAL_046","Characterization","mgrandfield@field-ops.org",20150626,"41.4.1","POACEA",NA,NA,NA,NA,0.5,"",NA,NA
"1:166","HEAL","Kschroder@neoninc.org","HEAL_046","Characterization","mgrandfield@field-ops.org",20150626,"41.4.1","RUCH",NA,NA,NA,NA,4,"",NA,NA
"1:167","HEAL","Kschroder@neoninc.org","HEAL_046","Characterization","mgrandfield@field-ops.org",20150626,"41.4.1","SAPU15",NA,NA,NA,NA,8,"",NA,NA
"1:168","HEAL","Kschroder@neoninc.org","HEAL_046","Characterization","mgrandfield@field-ops.org",20150626,"41.4.1","VAUL",NA,NA,NA,NA,6,"",NA,NA
"1:169","HEAL","Kschroder@neoninc.org","HEAL_046","Characterization","mgrandfield@field-ops.org",20150626,"41.4.1","VAVI",NA,NA,NA,NA,10,"",NA,NA
"1:170","HEAL","Kschroder@neoninc.org","HEAL_046","Characterization","mgrandfield@field-ops.org",20150626,"41.4.10","ARLA2",NA,NA,NA,NA,NA,"",NA,NA
"1:171","HEAL","Kschroder@neoninc.org","HEAL_046","Characterization","mgrandfield@field-ops.org",20150626,"41.4.10","PEFR5",NA,NA,NA,NA,NA,"",NA,NA
"1:172","HEAL","Kschroder@neoninc.org","HEAL_046","Characterization","mgrandfield@field-ops.org",20150626,"41.4.10","SAGL",NA,NA,NA,NA,NA,"",NA,NA
"1:173","HEAL","Kschroder@neoninc.org","HEAL_046","Characterization","mgrandfield@field-ops.org",20150626,"41.4.10","VAOX",NA,NA,NA,NA,NA,"",NA,NA
"1:174","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"31.1.1","CABI5",NA,NA,NA,NA,0.5,"",NA,NA
"1:175","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"31.1.1","LEPA11",NA,NA,NA,NA,13,"",NA,NA
"1:176","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"31.1.1","PEFR5",NA,NA,NA,NA,0.5,"",NA,NA
"1:177","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"31.1.1","POACEA",NA,NA,NA,NA,3,"",NA,NA
"1:178","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"31.1.1","VAUL",NA,NA,NA,NA,25,"",NA,NA
"1:179","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"31.1.1","VAVI",NA,NA,NA,NA,17,"",NA,NA
"1:180","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"31.1.10","BETUL",NA,NA,NA,NA,NA,"BENA/BEGL",NA,NA
"1:181","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"31.1.10","PIGL",NA,NA,NA,NA,NA,"",NA,NA
"1:182","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"31.1.10","SAGL",NA,NA,NA,NA,NA,"",NA,NA
"1:183","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"31.100","POACEA",NA,NA,NA,NA,NA,"",NA,NA
"1:184","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"31.100","SAPU15",NA,NA,NA,NA,NA,"",NA,NA
"1:185","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"31.100","SARE2",NA,NA,NA,NA,NA,"",NA,NA
"1:186","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"31.4.1","BETUL",NA,NA,NA,NA,60,"BENA/BEGL",NA,NA
"1:187","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"31.4.1","EMNI",NA,NA,NA,NA,4,"",NA,NA
"1:188","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"31.4.1","LEPA11",NA,NA,NA,NA,12,"",NA,NA
"1:189","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"31.4.1","POACEA",NA,NA,NA,NA,0.5,"",NA,NA
"1:190","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"31.4.1","VAUL",NA,NA,NA,NA,3,"",NA,NA
"1:191","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"31.4.1","VAVI",NA,NA,NA,NA,22,"",NA,NA
"1:192","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"31.4.10","CABI5",NA,NA,NA,NA,NA,"",NA,NA
"1:193","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"31.4.10","SAGL",NA,NA,NA,NA,NA,"",NA,NA
"1:194","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"32.100","ARAL2",NA,NA,NA,NA,NA,"",NA,NA
"1:195","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"32.100","PIGL",NA,NA,NA,NA,NA,"",NA,NA
"1:196","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"32.100","SABE2",NA,NA,NA,NA,NA,"",NA,NA
"1:197","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"32.2.1","BETUL",NA,NA,NA,NA,8,"BENA/BEGL",NA,NA
"1:198","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"32.2.1","CABI5",NA,NA,NA,NA,13,"",NA,NA
"1:199","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"32.2.1","LEPA11",NA,NA,NA,NA,15,"",NA,NA
"1:200","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"32.2.1","PEFR5",NA,NA,NA,NA,0.5,"",NA,NA
"1:201","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"32.2.1","RUCH",NA,NA,NA,NA,0.5,"",NA,NA
"1:202","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"32.2.1","SAPU15",NA,NA,NA,NA,2,"",NA,NA
"1:203","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"32.2.1","VAUL",NA,NA,NA,NA,7,"",NA,NA
"1:204","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"32.2.1","VAVI",NA,NA,NA,NA,20,"",NA,NA
"1:205","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"32.2.10","EMNI",NA,NA,NA,NA,NA,"",NA,NA
"1:206","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"32.2.10","POACEA",NA,NA,NA,NA,NA,"",NA,NA
"1:207","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"32.2.10","SAGL",NA,NA,NA,NA,NA,"",NA,NA
"1:208","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"32.4.1","BETUL",NA,NA,NA,NA,30,"BENA/BEGL",NA,NA
"1:209","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"32.4.1","CABI5",NA,NA,NA,NA,6,"",NA,NA
"1:210","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"32.4.1","LEPA11",NA,NA,NA,NA,12,"",NA,NA
"1:211","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"32.4.1","PEFR5",NA,NA,NA,NA,0.5,"",NA,NA
"1:212","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"32.4.1","POACEA",NA,NA,NA,NA,0.5,"",NA,NA
"1:213","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"32.4.1","VAUL",NA,NA,NA,NA,13,"",NA,NA
"1:214","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"32.4.1","VAVI",NA,NA,NA,NA,6,"",NA,NA
"1:215","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"40.1.1","BETUL",NA,NA,NA,NA,3,"BENA/BEGL",NA,NA
"1:216","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"40.1.1","CABI5",NA,NA,NA,NA,0.5,"",NA,NA
"1:217","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"40.1.1","EMNI",NA,NA,NA,NA,7,"",NA,NA
"1:218","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"40.1.1","LEPA11",NA,NA,NA,NA,10,"",NA,NA
"1:219","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"40.1.1","SAGL",NA,NA,NA,NA,4,"",NA,NA
"1:220","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"40.1.1","VAUL",NA,NA,NA,NA,8,"",NA,NA
"1:221","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"40.1.1","VAVI",NA,NA,NA,NA,15,"",NA,NA
"1:222","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"40.1.10","ARAL2",NA,NA,NA,NA,NA,"",NA,NA
"1:223","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"40.1.10","PIGL",NA,NA,NA,NA,NA,"",NA,NA
"1:224","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"40.1.10","SAPU15",NA,NA,NA,NA,NA,"",NA,NA
"1:225","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"40.100","BEOC2",NA,NA,NA,NA,NA,"",NA,NA
"1:226","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"40.100","LOPR",NA,NA,NA,NA,NA,"",NA,NA
"1:227","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"40.100","PIGL",NA,NA,NA,NA,NA,"",NA,NA
"1:228","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"40.100","SABE2",NA,NA,NA,NA,NA,"",NA,NA
"1:229","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"40.3.1","BETUL",NA,NA,NA,NA,12,"BENA/BEGL",NA,NA
"1:230","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"40.3.1","CABI5",NA,NA,NA,NA,0.5,"",NA,NA
"1:231","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"40.3.1","EMNI",NA,NA,NA,NA,3,"",NA,NA
"1:232","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"40.3.1","LEPA11",NA,NA,NA,NA,10,"",NA,NA
"1:233","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"40.3.1","SAGL",NA,NA,NA,NA,5,"",NA,NA
"1:234","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"40.3.1","VAUL",NA,NA,NA,NA,25,"",NA,NA
"1:235","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"41.1.1","BETUL",NA,NA,NA,NA,9,"BENA/BEGL",NA,NA
"1:236","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"41.1.1","EMNI",NA,NA,NA,NA,3,"",NA,NA
"1:237","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"41.1.1","LEPA11",NA,NA,NA,NA,1,"",NA,NA
"1:238","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"41.1.1","VAUL",NA,NA,NA,NA,5,"",NA,NA
"1:239","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"41.1.1","VAVI",NA,NA,NA,NA,20,"",NA,NA
"1:240","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"41.1.10","CABI5",NA,NA,NA,NA,NA,"",NA,NA
"1:241","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"41.1.10","PIGL",NA,NA,NA,NA,NA,"",NA,NA
"1:242","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"41.1.10","POACEA",NA,NA,NA,NA,NA,"",NA,NA
"1:243","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"41.100","BEOC2",NA,NA,NA,NA,NA,"",NA,NA
"1:244","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"41.100","PIMA",NA,NA,NA,NA,NA,"",NA,NA
"1:245","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"41.100","SABE2",NA,NA,NA,NA,NA,"",NA,NA
"1:246","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"41.4.1","BETUL",NA,NA,NA,NA,75,"BENA/BEGL",NA,NA
"1:247","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"41.4.1","CABI5",NA,NA,NA,NA,7,"",NA,NA
"1:248","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"41.4.1","LEPA11",NA,NA,NA,NA,2,"",NA,NA
"1:249","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"41.4.1","POACEA",NA,NA,NA,NA,0.5,"",NA,NA
"1:250","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"41.4.1","SAPU15",NA,NA,NA,NA,2,"",NA,NA
"1:251","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"41.4.1","VAUL",NA,NA,NA,NA,20,"",NA,NA
"1:252","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"41.4.1","VAVI",NA,NA,NA,NA,3,"",NA,NA
"1:253","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"41.4.10","EMNI",NA,NA,NA,NA,NA,"",NA,NA
"1:254","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"41.4.10","PEFR5",NA,NA,NA,NA,NA,"",NA,NA
"1:255","HEAL","KSCHRODER@NEONINC.ORG","HEAL_047","Characterization","ABOYD@FIELD-OPS.ORG",20150610,"41.4.10","SAGL",NA,NA,NA,NA,NA,"",NA,NA
"1:256","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"31.1.1","ANPO",NA,NA,NA,NA,1,"",NA,NA
"1:257","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"31.1.1","BETUL",NA,NA,NA,NA,1,"BENA/BEGL",NA,NA
"1:258","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"31.1.1","CABI5",NA,NA,NA,NA,1,"",NA,NA
"1:259","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"31.1.1","EMNI",NA,NA,NA,NA,1,"",NA,NA
"1:260","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"31.1.1","ERVA4",NA,NA,NA,NA,4,"",NA,NA
"1:261","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"31.1.1","LEPA11",NA,NA,NA,NA,5,"",NA,NA
"1:262","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"31.1.1","RUCH",NA,NA,NA,NA,0.5,"",NA,NA
"1:263","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"31.1.1","VAUL",NA,NA,NA,NA,3,"",NA,NA
"1:264","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"31.1.1","VAVI",NA,NA,NA,NA,5,"",NA,NA
"1:265","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"31.4.1","BETUL",NA,NA,NA,NA,15,"BENA/BEGL",NA,NA
"1:266","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"31.4.1","CABI5",NA,NA,NA,NA,5,"",NA,NA
"1:267","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"31.4.1","ERVA4",NA,NA,NA,NA,3,"",NA,NA
"1:268","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"31.4.1","LEPA11",NA,NA,NA,NA,5,"",NA,NA
"1:269","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"31.4.1","RUCH",NA,NA,NA,NA,1,"",NA,NA
"1:270","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"31.4.1","VAUL",NA,NA,NA,NA,4,"",NA,NA
"1:271","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"31.4.1","VAVI",NA,NA,NA,NA,1,"",NA,NA
"1:272","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"31.4.10","ANPO",NA,NA,NA,NA,NA,"",NA,NA
"1:273","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"32.2.1","ANPO",NA,NA,NA,NA,0.5,"",NA,NA
"1:274","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"32.2.1","BETUL",NA,NA,NA,NA,4,"BENA/BEGL",NA,NA
"1:275","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"32.2.1","CABI5",NA,NA,NA,NA,1,"",NA,NA
"1:276","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"32.2.1","ERVA4",NA,NA,NA,NA,2,"",NA,NA
"1:277","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"32.2.1","LEPA11",NA,NA,NA,NA,5,"",NA,NA
"1:278","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"32.2.1","RUCH",NA,NA,NA,NA,0.5,"",NA,NA
"1:279","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"32.2.1","VAUL",NA,NA,NA,NA,4,"",NA,NA
"1:280","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"32.2.1","VAVI",NA,NA,NA,NA,3,"",NA,NA
"1:281","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"32.2.10","EMNI",NA,NA,NA,NA,NA,"",NA,NA
"1:282","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"32.2.10","PEDIC",NA,NA,NA,NA,NA,"",NA,NA
"1:283","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"32.2.10","PIVI",NA,NA,NA,NA,NA,"",NA,NA
"1:284","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"32.4.1","ANPO",NA,NA,NA,NA,0.5,"",NA,NA
"1:285","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"32.4.1","BETUL",NA,NA,NA,NA,1,"BENA/BEGL",NA,NA
"1:286","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"32.4.1","CABI5",NA,NA,NA,NA,0.5,"",NA,NA
"1:287","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"32.4.1","EMNI",NA,NA,NA,NA,7,"",NA,NA
"1:288","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"32.4.1","ERVA4",NA,NA,NA,NA,5,"",NA,NA
"1:289","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"32.4.1","LEPA11",NA,NA,NA,NA,4,"",NA,NA
"1:290","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"32.4.1","PEDIC",NA,NA,NA,NA,0.5,"",NA,NA
"1:291","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"32.4.1","RUCH",NA,NA,NA,NA,1,"",NA,NA
"1:292","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"32.4.1","VAUL",NA,NA,NA,NA,4,"",NA,NA
"1:293","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"32.4.1","VAVI",NA,NA,NA,NA,2,"",NA,NA
"1:294","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"40.1.1","ANPO",NA,NA,NA,NA,0.5,"",NA,NA
"1:295","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"40.1.1","BETUL",NA,NA,NA,NA,3,"BENA/BEGL",NA,NA
"1:296","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"40.1.1","CABI5",NA,NA,NA,NA,0.5,"",NA,NA
"1:297","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"40.1.1","ERVA4",NA,NA,NA,NA,3,"",NA,NA
"1:298","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"40.1.1","LEPA11",NA,NA,NA,NA,7,"",NA,NA
"1:299","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"40.1.1","RUCH",NA,NA,NA,NA,1,"",NA,NA
"1:300","HEAL","KSCHRODER@NEONINC.ORG","HEAL_048","Characterization","ABOYD@FIELD-OPS.ORG",20150615,"40.1.1","VAUL",NA,NA,NA,NA,5,"",NA,NA
