"","siteID","plotID","boutNumber","measuredBy","recordedBy","entered.by","date","subplot","taxonID","Check52","taxonIDRemarks","identificationQualifier","morphospeciesID","morphoSpeciesRemarks","percentCover","remarks","moss...cover","photoID","X"
"1:112","TOOL","TOOL_10968","CHARACTERIZATION","MHARRIS@FIELD-OPS.ORG","AMAU@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150717,"41.1.1","POAR2",NA,"CS","","","",0.5,"",NA,NA,NA
"1:113","TOOL","TOOL_10968","Characterization","MHARRIS@FIELD-OPS.ORG","AMAU@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150717,"41.1.1","PYGR",NA,"","","","",0.5,"",NA,NA,NA
"1:114","TOOL","TOOL_10968","CHARACTERIZATION","MHARRIS@FIELD-OPS.ORG","AMAU@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150717,"41.1.1","VAVI",NA,"","","","",8,"",NA,NA,NA
"1:115","TOOL","TOOL_10968","Characterization","MHARRIS@FIELD-OPS.ORG","AMAU@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150717,"41.1.1","VAUL",NA,"","","","",1,"",NA,NA,NA
"1:116","TOOL","TOOL_10968","CHARACTERIZATION","MHARRIS@FIELD-OPS.ORG","AMAU@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150717,"41.4.1","SARE2",NA,"","","","",15,"",NA,NA,NA
"1:117","TOOL","TOOL_10968","Characterization","MHARRIS@FIELD-OPS.ORG","AMAU@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150717,"41.4.1","CATE11",NA,"","","","",15,"",NA,NA,NA
"1:118","TOOL","TOOL_10968","CHARACTERIZATION","MHARRIS@FIELD-OPS.ORG","AMAU@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150717,"41.4.1","CAREX",NA,"CS","","CAPE8/CAME4","",5,"",NA,NA,NA
"1:119","TOOL","TOOL_10968","Characterization","MHARRIS@FIELD-OPS.ORG","AMAU@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150717,"41.4.1","LAGLM",NA,"","","","",1,"",NA,NA,NA
"1:120","TOOL","TOOL_10968","CHARACTERIZATION","MHARRIS@FIELD-OPS.ORG","AMAU@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150717,"41.4.1","POBI5",NA,"","","","",0.5,"",NA,NA,NA
"1:121","TOOL","TOOL_10968","Characterization","MHARRIS@FIELD-OPS.ORG","AMAU@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150717,"41.4.1","BIVI2",NA,"","","","",0.5,"",NA,NA,NA
"1:122","TOOL","TOOL_10968","CHARACTERIZATION","MHARRIS@FIELD-OPS.ORG","AMAU@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150717,"41.4.1","VAUL",NA,"","","","",5,"",NA,NA,NA
"1:123","TOOL","TOOL_10968","Characterization","MHARRIS@FIELD-OPS.ORG","AMAU@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150717,"41.4.1","DRIN4",NA,"","","","",4,"",NA,NA,NA
"1:124","TOOL","TOOL_10968","CHARACTERIZATION","MHARRIS@FIELD-OPS.ORG","AMAU@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150717,"41.4.1","VAVI",NA,"","","","",0.5,"",NA,NA,NA
"1:125","TOOL","TOOL_10968","Characterization","MHARRIS@FIELD-OPS.ORG","AMAU@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150717,"41.4.1","EQSC",NA,"","","","",0.5,"",NA,NA,NA
"1:126","TOOL","TOOL_10968","CHARACTERIZATION","MHARRIS@FIELD-OPS.ORG","AMAU@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150717,"41.4.1","PECA2",NA,"","","","",0.5,"",NA,NA,NA
"1:127","TOOL","TOOL_10968","Characterization","MHARRIS@FIELD-OPS.ORG","AMAU@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150717,"41.1","PELA14",NA,"","","","",NA,"",NA,NA,NA
"1:128","TOOL","TOOL_10968","CHARACTERIZATION","MHARRIS@FIELD-OPS.ORG","AMAU@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150717,"41.1","EMNI",NA,"","","","",NA,"",NA,NA,NA
"1:129","TOOL","TOOL_10968","Characterization","MHARRIS@FIELD-OPS.ORG","AMAU@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150717,"41.1","ARAN5",NA,"","","","",NA,"",NA,NA,NA
"1:130","TOOL","TOOL_10968","CHARACTERIZATION","MHARRIS@FIELD-OPS.ORG","AMAU@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150717,"41.1","ARLA2",NA,"","","","",NA,"",NA,NA,NA
"1:131","TOOL","TOOL_10968","Characterization","MHARRIS@FIELD-OPS.ORG","AMAU@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150717,"41.1","SAAN3",NA,"","","","",NA,"",NA,NA,NA
"1:132","TOOL","TOOL_10968","CHARACTERIZATION","MHARRIS@FIELD-OPS.ORG","AMAU@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150717,"41.1","ERVA5",NA,"","","","",NA,"",NA,NA,NA
"1:133","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"31.1.1","PEFR5",NA,"","","","",10,"",NA,NA,NA
"1:134","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"31.1.1","PYGR",NA,"","","","",0.5,"",NA,NA,NA
"1:135","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"31.1.1","CATE11",NA,"","","","",3,"",NA,NA,NA
"1:136","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"31.1.1","CAREX",NA,"CS","","CAPE8/CAME4","",40,"",NA,NA,NA
"1:137","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"31.1.1","ANPO",NA,"","","","",7,"",NA,NA,NA
"1:138","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"31.1.1","VAVI",NA,"","","","",1,"",NA,NA,NA
"1:139","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"31.1.1","SARE2",NA,"","","","",1,"",NA,NA,NA
"1:140","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"31.1.1","PELA14",NA,"","","","",0.5,"",NA,NA,NA
"1:141","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"31.1.1","POAR2",NA,"CS","","","",0.5,"",NA,NA,NA
"1:142","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"31.1.1","POBI5",NA,"","","","",0.5,"",NA,NA,NA
"1:143","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716," 31.4.1","PEFR5",NA,"","","","",3,"",NA,NA,NA
"1:144","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"31.4.1","CAREX",NA,"CS","","CAPE8/CAME4","",30,"",NA,NA,NA
"1:145","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716," 31.4.1","CATE11",NA,"","","","",3,"",NA,NA,NA
"1:146","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716," 31.4.1","VAVI",NA,"","","","",10,"",NA,NA,NA
"1:147","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716," 31.4.1","PYGR",NA,"","","","",1,"",NA,NA,NA
"1:148","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716," 31.4.1","SARE2",NA,"","","","",5,"",NA,NA,NA
"1:149","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716," 31.4.1","ANPO",NA,"","","","",5,"",NA,NA,NA
"1:150","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716," 31.4.1","VAUL",NA,"","","","",0.5,"",NA,NA,NA
"1:151","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716," 31.4.1","ANPA",NA,"","","","",0.5,"",NA,NA,NA
"1:152","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"31.1","EQAR",NA,"","","","",NA,"",NA,NA,NA
"1:153","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"31.1","SAPU15",NA,"","","","",NA,"",NA,NA,NA
"1:154","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"31.1","SAAN3",NA,"","","","",NA,"",NA,NA,NA
"1:155","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"31.1","CABE",NA,"","","","",NA,"",NA,NA,NA
"1:156","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"31.1","DILA",NA,"","","","",NA,"",NA,NA,NA
"1:157","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"31.1","BETUL",NA,"CS","","BENA/BEGL","",NA,"",NA,NA,NA
"1:158","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"31.1","SAHI3",NA,"","","","",NA,"",NA,NA,NA
"1:159","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"31.1","TOPU",NA,"","","","",NA,"",NA,NA,NA
"1:160","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"32.2.1","PYGR",NA,"","","","",2,"",NA,NA,NA
"1:161","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"32.2.1","SARE2",NA,"","","","",5,"",NA,NA,NA
"1:162","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"32.2.1","SACH",NA,"","","","",1,"",NA,NA,NA
"1:163","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"32.2.1","POBI5",NA,"","","","",0.5,"",NA,NA,NA
"1:164","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"32.2.1","CAREX",NA,"CS","","CAPE8/CAME4","",0.5,"",NA,NA,NA
"1:165","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"32.2.1","CATE11",NA,"","","","",0.5,"",NA,NA,NA
"1:166","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"32.2.1","PELA14",NA,"","","","",0.5,"",NA,NA,NA
"1:167","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"32.2.1","SAPU15",NA,"","","","",2,"",NA,NA,NA
"1:168","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"32.2.1","ANPO",NA,"","","","",4,"",NA,NA,NA
"1:169","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"32.2.1","VAVI",NA,"","","","",1,"",NA,NA,NA
"1:170","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"32.2.1","VAUL",NA,"","","","",7,"",NA,NA,NA
"1:171","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"32.2.1","BIVI2",NA,"","","","",1,"",NA,NA,NA
"1:172","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"32.2.1","PEFR5",NA,"","","","",1,"",NA,NA,NA
"1:173","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"32.2.1","ARAN5",NA,"","","","",0.5,"",NA,NA,NA
"1:174","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"32.4.1","POBI5",NA,"","","","",3,"",NA,NA,NA
"1:175","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"32.4.1","BIVI2",NA,"","","","",3,"",NA,NA,NA
"1:176","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"32.4.1","VAUL",NA,"","","","",15,"",NA,NA,NA
"1:177","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"32.4.1","PYGR",NA,"","","","",0.5,"",NA,NA,NA
"1:178","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"32.4.1","ANPO",NA,"","","","",0.5,"",NA,NA,NA
"1:179","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"32.4.1","CAREX",NA,"CS","","CAPE8/CAME4","",30,"",NA,NA,NA
"1:180","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"32.4.1","EQAR",NA,"","","","",0.5,"",NA,NA,NA
"1:181","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"32.4.1","VAVI",NA,"","","","",0.5,"",NA,NA,NA
"1:182","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"32.4.1","PELA14",NA,"","","","",0.5,"",NA,NA,NA
"1:183","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"32.4.1","ARLA2",NA,"","","","",0.5,"",NA,NA,NA
"1:184","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"32.4.1","DRIN4",NA,"","","","",NA,"NO COVER VALUE RECORDED",NA,NA,NA
"1:185","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"32.1","SAAN3",NA,"","","","",NA,"",NA,NA,NA
"1:186","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"32.1","PELA14",NA,"","","","",NA,"",NA,NA,NA
"1:187","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"32.1","POAR2",NA,"CS","","","",NA,"",NA,NA,NA
"1:188","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"32.1","ANPA",NA,"","","","",NA,"",NA,NA,NA
"1:189","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"32.1","BETUL",NA,"CS","","BENA/BEGL","",NA,"",NA,NA,NA
"1:190","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"32.1","LAGLM",NA,"","","","",NA,"",NA,NA,NA
"1:191","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"40.1.1","POBI5",NA,"","","","",2,"",NA,NA,NA
"1:192","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"40.1.1","PEFR5",NA,"","","","",1,"",NA,NA,NA
"1:193","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"40.1.1","EQAR",NA,"","","","",0.5,"",NA,NA,NA
"1:194","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"40.1.1","SAPU15",NA,"","","","",0.5,"",NA,NA,NA
"1:195","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"40.1.1","SACH",NA,"","","","",3,"",NA,NA,NA
"1:196","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"40.1.1","ANPA",NA,"","","","",0.5,"",NA,NA,NA
"1:197","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"40.1.1","CAREX",NA,"CS","","CAPE8/CAME4","",10,"",NA,NA,NA
"1:198","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"40.1.1","VAVI",NA,"","","","",4,"",NA,NA,NA
"1:199","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"40.1.1","VAUL",NA,"","","","",3,"",NA,NA,NA
"1:200","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"40.1.1","SARE2",NA,"","","","",2,"",NA,NA,NA
"1:201","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"40.1.1","ANPO",NA,"","","","",2,"",NA,NA,NA
"1:202","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"40.1.1","PYGR",NA,"","","","",0.5,"",NA,NA,NA
"1:203","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"40.3.1","CATE11",NA,"","","","",20,"",NA,NA,NA
"1:204","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"40.3.1","EQAR",NA,"","","","",0.5,"",NA,NA,NA
"1:205","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"40.3.1","CAREX",NA,"CS","","CAPE8/CAME4","",30,"",NA,NA,NA
"1:206","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"40.3.1","SARE2",NA,"","","","",30,"",NA,NA,NA
"1:207","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"40.3.1","POBI5",NA,"","","","",0.5,"",NA,NA,NA
"1:208","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"40.3.1","PEFR5",NA,"","","","",0.5,"",NA,NA,NA
"1:209","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"40.3.1","BIVI2",NA,"","","","",0.5,"",NA,NA,NA
"1:210","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"40.3.1","ANPA",NA,"","","","",0.5,"",NA,NA,NA
"1:211","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"40.3.1","VAVI",NA,"","","","",1,"",NA,NA,NA
"1:212","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"40.3.1","VAUL",NA,"","","","",0.5,"",NA,NA,NA
"1:213","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"40.3.1","DRIN4",NA,"","","","",0.5,"",NA,NA,NA
"1:214","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"40.3.1","STLO2",NA,"","","","",0.5,"",NA,NA,NA
"1:215","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"40.1","SANE3",NA,"","","","",NA,"",NA,NA,NA
"1:216","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"40.1","EMNI",NA,"","","","",NA,"",NA,NA,NA
"1:217","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"40.1","TOPU",NA,"","","","",NA,"",NA,NA,NA
"1:218","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"40.1","SAPU15",NA,"","","","",NA,"",NA,NA,NA
"1:219","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"40.1","SAAN3",NA,"","","","",NA,"",NA,NA,NA
"1:220","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"40.1","PELA14",NA,"","","","",NA,"",NA,NA,NA
"1:221","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"40.1","SAHI3",NA,"","","","",NA,"",NA,NA,NA
"1:222","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"40.1","SAHIH",NA,"","","","",NA,"",NA,NA,NA
"1:223","TOOL","TOOL_13000","Characterization","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"41.1.1","CAREX",NA,"CS","","CAPE8/CAME4","",50,"",NA,NA,NA
"1:224","TOOL","TOOL_13000","CHARACTERIZATION","AMAU@FIELD-OPS.ORG","SROBERTS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG",20150716,"41.1.1","POBI5",NA,"","","","",0.5,"",NA,NA,NA
