"","plotID","eventID","_child_record_id","_record_id","_parent_id","_record_status","_title","_version","_created_at","_updated_at","domainID","_record_assigned_to","_created_by","_updated_by","_index","_geometry","_latitude","_longitude","_changeset_id","_created_duration","_updated_duration","_edited_duration","individualfate","parent_child_check","plotid_child","lidsazimuth_choices","targetTaxaPresent","forkedlog","forkcount","elliptical_particles","logDistance","minimum_round_diameter_rdmin","logMaxDiameter","logMinorDiameter","round_diameter_equivalent_rde","show_calculator_help","majoraxisdiameter1","minoraxisdiameter1","majoraxisdiameter2","minoraxisdiameter2","majoraxisdiameter3","minoraxisdiameter3","majoraxisdiameter4","minoraxisdiameter4","majoraxisdiameter5","minoraxisdiameter5","majoraxisdiameter6","minoraxisdiameter6","majoraxisdiameter7","minoraxisdiameter7","majoraxisdiameter8","minoraxisdiameter8","majoraxisdiameter9","minoraxisdiameter9","majoraxisdiameter10","minoraxisdiameter10","large_log","logid_10cm","new_logid_10cm","logid_greater10cm","logid_10cm_new","logID","individualid","tagstatus","unique_logid","vsttagid_input","vsttagid","logidlabel","logid_ingest","cdw_qualification_remarks","logLength","taxonid_select_d01","taxonid_select_d02","taxonid_select_d03","taxonid_select_d04","taxonid_select_d05","taxonid_select_d06","taxonid_select_d07","taxonid_select_d08","taxonid_select_d09","taxonid_select_d10","taxonid_select_d11","taxonid_select_d12","taxonid_select_d13","taxonid_select_d14","taxonid_select_d15","taxonid_select_d16","taxonid_select_d17","taxonid_select_d18","taxonid_select_d19","taxonid_select_d20","decay_class_check","taxonID","acceptedtaxonid","scientificName","identificationqualifier","diameterClass","decayClass","decayClassNum","leavespresent","twigspresent","branchespresent","branchesbarkcover","logbarkcover","loghandbreakable","logholdsshape","perlog_remark","lidsAzimuth","volumefactor_ingest","measuredby","recordedby","samplingProtocolVersion","dataqf","individualbarcode","charextent","chardepth","volumeFactor","siteID"
"94","SOAP_011","CDW.2023.SOAP","7f81fb8c-d376-468c-88fc-dfd1b6ea6370","10ea6d4b-d835-434c-ae76-9f22a6eb18a1","10ea6d4b-d835-434c-ae76-9f22a6eb18a1","complete","140, log 00177, 23.9, 39.6, PIPO",2,"2023-10-26 20:38:56 UTC","2023-10-26 20:43:19 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",21,"SRID=4326;POINT(-119.26257482989386 37.037152875055675)","37.037152875055675",-119.262574829893,"a355dabc-1805-4836-be42-9ca504d541a1",214,214,214,NA,"D17","SOAP_011.basePlot.cdw",140,"Y","N",1,"no",23.9,"RDmin is 21.56 (cm)",39.6,39.6,39.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"0177","00177","NEON.CDW.D17.00177","ok","NEON.CDW.D17.00177_23.9",NA,NA,"log 00177","00177",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,">=10cm","3 - Heartwood sound",3,"N","N","N",NA,"5-10%","N","Y",NA,140,8,"fong@battelleecology.org","mavencamp@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"95","SOAP_011","CDW.2023.SOAP","39b5361d-c62f-411a-8dc6-93a8d688450e","10ea6d4b-d835-434c-ae76-9f22a6eb18a1","10ea6d4b-d835-434c-ae76-9f22a6eb18a1","complete","20, log 01473, 32.3, 68.2, PIPO",2,"2023-10-26 17:08:16 UTC","2023-10-26 17:13:12 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",3,"SRID=4326;POINT(-119.2627142179879 37.03748175520995)","37.03748175520995",-119.262714217987,"a355dabc-1805-4836-be42-9ca504d541a1",220,220,220,NA,"D17","SOAP_011.basePlot.cdw",20,"Y","N",1,"no",32.3,"RDmin is 25.07 (cm)",68.2,68.2,68.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1473","01473","NEON.CDW.D17.01473","ok","NEON.CDW.D17.01473_32.3",NA,NA,"log 01473","01473",NA,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,">=10cm","3 - Heartwood sound",3,"N","N","N",NA,"51-75%","N","Y","Light char : <5%",20,8,"fong@battelleecology.org","mavencamp@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"1-5","0-1",8,"SOAP"
"96","SOAP_011","CDW.2023.SOAP","b6a5c330-08a1-4bb8-8d68-ce8c7df217a5","10ea6d4b-d835-434c-ae76-9f22a6eb18a1","10ea6d4b-d835-434c-ae76-9f22a6eb18a1","complete","20, log 01601, 2.8, 12.8, CADE27",2,"2023-10-26 16:49:24 UTC","2023-10-26 16:52:14 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",1,"SRID=4326;POINT(-119.26268545613908 37.03740794335129)","37.03740794335129",-119.262685456139,"a355dabc-1805-4836-be42-9ca504d541a1",170,170,170,NA,"D17","SOAP_011.basePlot.cdw",20,"Y","N",1,"no",2.8,"RDmin is 7.38 (cm)",12.8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1601","01601","NEON.CDW.D17.01601","ok","NEON.CDW.D17.01601_2.8",NA,NA,"log 01601","01601",NA,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f7f2d845-fd13-4a06-a70a-07485441cfc9",NA,NA,NA,"require","CADE27","CADE27","Calocedrus decurrens (Torr.) Florin",NA,">=10cm","2 - Sound round",2,"N","N","N",NA,"76-95%","N","Y",NA,20,8,"fong@battelleecology.org","mavencamp@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"97","SOAP_011","CDW.2023.SOAP","1153af30-eb6f-4c6d-a4da-e9fb09e27c94","10ea6d4b-d835-434c-ae76-9f22a6eb18a1","10ea6d4b-d835-434c-ae76-9f22a6eb18a1","complete","20, log 01602, 33.2, 45, CADE27",2,"2023-10-26 17:16:06 UTC","2023-10-26 17:31:14 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",4,"SRID=4326;POINT(-119.26254592508447 37.03776241216588)","37.03776241216588",-119.262545925084,"a355dabc-1805-4836-be42-9ca504d541a1",295,107,402,NA,"D17","SOAP_011.basePlot.cdw",20,"Y","N",1,"no",33.2,"RDmin is 25.41 (cm)",45,45,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1602","01602","NEON.CDW.D17.01602","ok","NEON.CDW.D17.01602_33.2",NA,NA,"log 01602","01602",NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f7f2d845-fd13-4a06-a70a-07485441cfc9",NA,NA,NA,"require","CADE27","CADE27","Calocedrus decurrens (Torr.) Florin",NA,">=10cm","2 - Sound round",2,"N","N","Y","<5%",">95%","N","Y","Moderate char : 25-50%",20,8,"fong@battelleecology.org","mavencamp@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"26-50","0-1",8,"SOAP"
"98","SOAP_011","CDW.2023.SOAP","69b3bf3e-39f8-41b1-aa96-b27d045bd941","10ea6d4b-d835-434c-ae76-9f22a6eb18a1","10ea6d4b-d835-434c-ae76-9f22a6eb18a1","complete","260, log 01603, 82.9, 45, PIPO",2,"2023-10-26 19:54:24 UTC","2023-10-26 19:58:06 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",15,"SRID=4326;POINT(-119.26372048386496 37.03709607241445)","37.03709607241445",-119.263720483864,"a355dabc-1805-4836-be42-9ca504d541a1",222,222,222,NA,"D17","SOAP_011.basePlot.cdw",260,"Y","N",1,"no",82.9,"RDmin is 40.16 (cm)",45,45,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1603","01603","NEON.CDW.D17.01603","ok","NEON.CDW.D17.01603_82.9",NA,NA,"log 01603","01603",NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,">=10cm","3 - Heartwood sound",3,"N","N","Y","51-75%","5-10%","N","Y",NA,260,8,"fong@battelleecology.org","mavencamp@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"99","SOAP_011","CDW.2023.SOAP","15900e22-d17b-4329-bd6f-89663f687f50","10ea6d4b-d835-434c-ae76-9f22a6eb18a1","10ea6d4b-d835-434c-ae76-9f22a6eb18a1","complete","260, log 01604, 83.2, 65.4, PIPO",2,"2023-10-26 19:58:07 UTC","2023-10-26 20:01:55 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",16,"SRID=4326;POINT(-119.2637102168769 37.037096356670915)","37.037096356670915",-119.263710216876,"a355dabc-1805-4836-be42-9ca504d541a1",228,228,228,NA,"D17","SOAP_011.basePlot.cdw",260,"Y","N",1,"no",83.2,"RDmin is 40.23 (cm)",65.4,65.4,65.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1604","01604","NEON.CDW.D17.01604","replaced","NEON.CDW.D17.01604_83.2",NA,NA,"log 01604","01604",NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,">=10cm","2 - Sound round",2,"N","N","Y","76-95%","<5%","N","Y",NA,260,8,"fong@battelleecology.org","mavencamp@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"100","SOAP_011","CDW.2023.SOAP","7455c6e5-7327-4146-9cef-2dd2c97589c6","10ea6d4b-d835-434c-ae76-9f22a6eb18a1","10ea6d4b-d835-434c-ae76-9f22a6eb18a1","complete","140, log 01606, 42.8, 31.1, PIPO",2,"2023-10-26 20:49:31 UTC","2023-10-26 21:08:43 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",22,"SRID=4326;POINT(-119.26250755472748 37.03722539995952)","37.03722539995952",-119.262507554727,"a355dabc-1805-4836-be42-9ca504d541a1",416,416,416,NA,"D17","SOAP_011.basePlot.cdw",140,"Y","N",1,"no",42.8,"RDmin is 28.86 (cm)",31.1,31.1,31.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1606","01606","NEON.CDW.D17.01606","ok","NEON.CDW.D17.01606_42.8",NA,NA,"log 01606","01606",NA,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,">=10cm","3 - Heartwood sound",3,"N","N","N",NA,"5-10%","N","Y","Light char: 25-50%",140,8,"fong@battelleecology.org","mavencamp@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"26-50","0-1",8,"SOAP"
"101","SOAP_011","CDW.2023.SOAP","edc3550c-9736-418c-9fa7-3e5871c0e7e4","10ea6d4b-d835-434c-ae76-9f22a6eb18a1","10ea6d4b-d835-434c-ae76-9f22a6eb18a1","complete","140, log 01607, 90.5, 63.7, PIPO",2,"2023-10-26 21:08:47 UTC","2023-10-26 21:36:06 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",23,"SRID=4326;POINT(-119.26238521863213 37.0370871452478)","37.037087145247803",-119.262385218632,"a355dabc-1805-4836-be42-9ca504d541a1",384,384,384,NA,"D17","SOAP_011.basePlot.cdw",140,"Y","N",1,"no",90.5,"RDmin is 41.96 (cm)",63.7,63.7,63.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1607","01607","NEON.CDW.D17.01607","ok","NEON.CDW.D17.01607_90.5",NA,NA,"log 01607","01607",NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,">=10cm","3 - Heartwood sound",3,"N","Y","Y",">95%","26-50%","N","Y","Light char: <5%",140,8,"fong@battelleecology.org","mavencamp@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"1-5","0-1",8,"SOAP"
"102","SOAP_011","CDW.2023.SOAP","3e892b0f-b8cd-49b2-bc33-cfe31517fc40","10ea6d4b-d835-434c-ae76-9f22a6eb18a1","10ea6d4b-d835-434c-ae76-9f22a6eb18a1","complete","140, log 01608, 110.9, 76.4, PIPO",2,"2023-10-26 21:36:08 UTC","2023-10-26 21:46:47 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",24,"SRID=4326;POINT(-119.26206573081573 37.03659263848056)","37.03659263848056",-119.262065730815,"a355dabc-1805-4836-be42-9ca504d541a1",174,174,174,NA,"D17","SOAP_011.basePlot.cdw",140,"Y","N",1,"no",110.9,"RDmin is 46.45 (cm)",76.4,76.4,76.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1608","01608","NEON.CDW.D17.01608","ok","NEON.CDW.D17.01608_110.9",NA,NA,"log 01608","01608",NA,38.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,">=10cm","3 - Heartwood sound",3,"N","N","Y","51-75%","<5%","N","Y",NA,140,8,"fong@battelleecology.org","mavencamp@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"103","SOAP_011","CDW.2023.SOAP","39ce18f7-1b21-4590-a861-ade9eebbe620","10ea6d4b-d835-434c-ae76-9f22a6eb18a1","10ea6d4b-d835-434c-ae76-9f22a6eb18a1","complete","20, log 01653, 128.4, 56.3, PIPO",2,"2023-10-26 18:13:24 UTC","2023-10-26 18:19:35 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",9,"SRID=4326;POINT(-119.26235894983603 37.03826104177838)","37.03826104177838",-119.262358949836,"a355dabc-1805-4836-be42-9ca504d541a1",168,168,168,NA,"D17","SOAP_011.basePlot.cdw",20,"Y","N",1,"no",128.4,"RDmin is 49.98 (cm)",56.3,56.3,56.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1653","01653","NEON.CDW.D17.01653","ok","NEON.CDW.D17.01653_128.4",NA,NA,"log 01653","01653",NA,25.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,">=10cm","3 - Heartwood sound",3,"N","N","Y","26-50%","<5%","N","Y",NA,20,8,"fong@battelleecology.org","mavencamp@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"104","SOAP_011","CDW.2023.SOAP","0d6dd5d3-7389-4ee0-bf74-ad1603814c97","10ea6d4b-d835-434c-ae76-9f22a6eb18a1","10ea6d4b-d835-434c-ae76-9f22a6eb18a1","complete","20, log 01654, 99.4, 83.3, PIPO",2,"2023-10-26 18:02:19 UTC","2023-10-26 18:06:49 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",8,"SRID=4326;POINT(-119.2625599485704 37.03778374946902)","37.03778374946902",-119.26255994857,"a355dabc-1805-4836-be42-9ca504d541a1",249,249,249,NA,"D17","SOAP_011.basePlot.cdw",20,"Y","N",1,"no",99.4,"RDmin is 43.97 (cm)",83.3,83.3,83.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1654","01654","NEON.CDW.D17.01654","ok","NEON.CDW.D17.01654_99.4",NA,NA,"log 01654","01654",NA,20.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,">=10cm","3 - Heartwood sound",3,"N","Y","Y","51-75%","<5%","N","Y",NA,20,8,"fong@battelleecology.org","mavencamp@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"105","SOAP_011","CDW.2023.SOAP","1cf66aaf-5a78-489d-b717-b5abab3c8910","10ea6d4b-d835-434c-ae76-9f22a6eb18a1","10ea6d4b-d835-434c-ae76-9f22a6eb18a1","complete","20, log 01655, 51.3, 36.2, PIPO",2,"2023-10-26 17:50:49 UTC","2023-10-26 17:58:43 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",7,"SRID=4326;POINT(-119.26249717733799 37.037775978532764)","37.037775978532764",-119.262497177337,"a355dabc-1805-4836-be42-9ca504d541a1",364,13,398,NA,"D17","SOAP_011.basePlot.cdw",20,"Y","N",1,"no",51.3,"RDmin is 31.59 (cm)",36.2,36.2,36.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1655","01655","NEON.CDW.D17.01655","ok","NEON.CDW.D17.01655_51.3",NA,NA,"log 01655","01655",NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,">=10cm","2 - Sound round",2,"N","Y","Y","76-95%","26-50%","N","Y","Light char 25%",20,8,"fong@battelleecology.org","mavencamp@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"6-25","0-1",8,"SOAP"
"106","SOAP_011","CDW.2023.SOAP","d84b7cee-424c-4106-8d79-d45532211e0e","10ea6d4b-d835-434c-ae76-9f22a6eb18a1","10ea6d4b-d835-434c-ae76-9f22a6eb18a1","complete","20, log 01656, 32.3, 38.1, PIPO",2,"2023-10-26 17:42:40 UTC","2023-10-26 17:47:05 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",6,"SRID=4326;POINT(-119.26262926859981 37.03767342189968)","37.03767342189968",-119.262629268599,"a355dabc-1805-4836-be42-9ca504d541a1",230,230,230,NA,"D17","SOAP_011.basePlot.cdw",20,"Y","N",1,"no",32.3,"RDmin is 25.07 (cm)",38.1,38.1,38.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1656","01656","NEON.CDW.D17.01656","ok","NEON.CDW.D17.01656_32.3",NA,NA,"log 01656","01656",NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,">=10cm","3 - Heartwood sound",3,"N","N","N",NA,"26-50%","N","Y",NA,20,8,"fong@battelleecology.org","mavencamp@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"107","SOAP_011","CDW.2023.SOAP","bb3ac3df-9db1-4b85-8f88-76cb5d0ab0d6","10ea6d4b-d835-434c-ae76-9f22a6eb18a1","10ea6d4b-d835-434c-ae76-9f22a6eb18a1","complete","20, log 01657, 36.6, 34.4, 2PLANT-H",2,"2023-10-26 17:35:44 UTC","2023-10-26 17:40:37 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",5,"SRID=4326;POINT(-119.26251075132959 37.03764365373149)","37.03764365373149",-119.262510751329,"a355dabc-1805-4836-be42-9ca504d541a1",253,253,253,NA,"D17","SOAP_011.basePlot.cdw",20,"Y","N",1,"no",36.6,"RDmin is 26.68 (cm)",34.4,34.4,34.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1657","01657","NEON.CDW.D17.01657","ok","NEON.CDW.D17.01657_36.6",NA,NA,"log 01657","01657",NA,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b13a8eaa-8fdc-4f97-8a0c-18a15fcb3668",NA,NA,NA,"require","2PLANT-H","2PLANT-H","Unknown Hardwood",NA,">=10cm","5 - No structural integrity",5,"N","N","N",NA,"<5%","N","N",NA,20,8,"fong@battelleecology.org","mavencamp@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"108","SOAP_011","CDW.2023.SOAP","a323e2d0-733c-435f-b27f-29608a83bdec","10ea6d4b-d835-434c-ae76-9f22a6eb18a1","10ea6d4b-d835-434c-ae76-9f22a6eb18a1","complete","20, log 01658, 1.4, 13.4, ALRH2",2,"2023-10-26 16:33:56 UTC","2023-10-26 17:22:12 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",0,"SRID=4326;POINT(-119.26272446125664 37.037295979065256)","37.037295979065256",-119.262724461256,"a355dabc-1805-4836-be42-9ca504d541a1",840,64,904,NA,"D17","SOAP_011.basePlot.cdw",20,"Y","N",1,"no",1.4,"RDmin is 5.22 (cm)",13.4,13.4,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1658","01658","NEON.CDW.D17.01658","ok","NEON.CDW.D17.01658_1.4",NA,NA,"log 01658","01658",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24b38998-65b1-40b4-828c-638889a70280",NA,NA,NA,"require","ALRH2","ALRH2","Alnus rhombifolia Nutt.",NA,">=10cm","2 - Sound round",2,"N","N","Y","26-50%","76-95%","N","Y",NA,20,8,"fong@battelleecology.org","mavencamp@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"109","SOAP_012","CDW.2023.SOAP","c758cbff-96a8-4544-8862-615f16ae5b7c","ed0d3efa-6b0a-4772-9921-7b6e9d08faf1","ed0d3efa-6b0a-4772-9921-7b6e9d08faf1","complete","160, log 00294, 32.2, 49.8, CALOC2",2,"2023-10-18 15:13:44 UTC","2023-10-18 15:22:49 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",1,"SRID=4326;POINT(-119.27670392778697 37.03050523413506)","37.03050523413506",-119.276703927786,"5c7aa9cc-4a55-4f6d-bb5a-9f53c79d550e",317,317,317,NA,"D17","SOAP_012.basePlot.cdw",160,"Y","N",1,"no",32.2,"RDmin is 25.03 (cm)",49.8,49.8,49.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"0294","00294","NEON.CDW.D17.00294","ok","NEON.CDW.D17.00294_32.2",NA,NA,"log 00294","00294",NA,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73a84648-1638-4fd2-9c64-ad4c36c5811d",NA,NA,NA,"require","CALOC2","CALOC2","Calocedrus sp.","cf. species",">=10cm","3 - Heartwood sound",3,"N","N","N",NA,"<5%","N","N","More than 95% charred. Moderate decay. ",160,8,"rodrigueze2@battelleecology.org","alesch@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"96-100","0-1",8,"SOAP"
"110","SOAP_012","CDW.2023.SOAP","eca82b50-f75d-4f73-bb5d-50e6d81f7ea1","ed0d3efa-6b0a-4772-9921-7b6e9d08faf1","ed0d3efa-6b0a-4772-9921-7b6e9d08faf1","complete","40, log 00683, 12, 37.4, PINUS",2,"2023-10-18 15:00:04 UTC","2023-10-18 15:06:25 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",0,"SRID=4326;POINT(-119.2766618108136 37.0305008198003)","37.030500819800302",-119.276661810813,"5c7aa9cc-4a55-4f6d-bb5a-9f53c79d550e",380,380,380,NA,"D17","SOAP_012.basePlot.cdw",40,"Y","N",1,"no",12,"RDmin is 15.28 (cm)",37.4,37.4,37.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"0683","00683","NEON.CDW.D17.00683","ok","NEON.CDW.D17.00683_12",NA,NA,"log 00683","00683",NA,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f063b282-f452-469a-8e21-6fc22306cb29",NA,NA,NA,"require","PINUS","PINUS","Pinus sp.","cf. species",">=10cm","3 - Heartwood sound",3,"N","N","N",NA,"<5%","N","Y","25-50% char from wildfire (moderate char)",40,8,"rodrigueze2@battelleecology.org","alesch@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"26-50","0-1",8,"SOAP"
"111","SOAP_012","CDW.2023.SOAP","e64b1e17-a71e-4db0-a86d-ef4923faaf3b","ed0d3efa-6b0a-4772-9921-7b6e9d08faf1","ed0d3efa-6b0a-4772-9921-7b6e9d08faf1","complete","280, log 00998, 5, 23.4, PINUS",2,"2023-10-18 15:38:21 UTC","2023-10-18 15:41:37 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",2,"SRID=4326;POINT(-119.27683696538473 37.03056091759206)","37.03056091759206",-119.276836965384,"5c7aa9cc-4a55-4f6d-bb5a-9f53c79d550e",196,196,196,NA,"D17","SOAP_012.basePlot.cdw",280,"Y","N",1,"no",5,"RDmin is 9.86 (cm)",23.4,23.4,23.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"998","00998","NEON.CDW.D17.00998","ok","NEON.CDW.D17.00998_5",NA,NA,"log 00998","00998",NA,2.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f063b282-f452-469a-8e21-6fc22306cb29",NA,NA,NA,"require","PINUS","PINUS","Pinus sp.",NA,">=10cm","3 - Heartwood sound",3,"N","N","N",NA,"<5%","N","Y","Over 95% charred. Moderate decay class",280,8,"rodrigueze2@battelleecology.org","alesch@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"96-100","0-1",8,"SOAP"
