mortonOrder,plotID,siteID,nlcdClass,plotType,subtype,applicableModules
320,STER_026,STER,cultivatedCrops,distributed,tickPlot,tck
1088,STER_027,STER,cultivatedCrops,distributed,basePlot,all|bet|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst
1088,STER_027,STER,cultivatedCrops,distributed,mammalGrid,mam
1088,STER_027,STER,cultivatedCrops,distributed,tickPlot,tck
1216,STER_028,STER,cultivatedCrops,distributed,basePlot,all|bet|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst
1216,STER_028,STER,cultivatedCrops,distributed,mammalGrid,mam
1216,STER_028,STER,cultivatedCrops,distributed,tickPlot,tck
1664,STER_029,STER,cultivatedCrops,distributed,basePlot,all|bet|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst
1664,STER_029,STER,cultivatedCrops,distributed,mammalGrid,mam
1664,STER_029,STER,cultivatedCrops,distributed,tickPlot,tck
1728,STER_030,STER,cultivatedCrops,distributed,mosquitoPoint,mos|mpt
2240,STER_031,STER,cultivatedCrops,distributed,basePlot,all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst
2240,STER_031,STER,cultivatedCrops,distributed,mammalGrid,mam
2368,STER_032,STER,cultivatedCrops,distributed,basePlot,all|bet|brd|cdw|cfc|dhp|div|hbp|vst
3264,STER_033,STER,cultivatedCrops,distributed,basePlot,all|bet|brd|cdw|cfc|dhp|hbp|vst
3264,STER_033,STER,cultivatedCrops,distributed,tickPlot,tck
3392,STER_034,STER,cultivatedCrops,distributed,basePlot,all|bet|cdw|cfc|dhp|hbp|vst
3712,STER_035,STER,cultivatedCrops,distributed,basePlot,all|bet|brd|cdw|cfc|dhp|hbp|vst
4416,STER_036,STER,cultivatedCrops,distributed,mosquitoPoint,mos|mpt
6848,STER_037,STER,cultivatedCrops,distributed,mosquitoPoint,mos|mpt
17152,STER_038,STER,cultivatedCrops,distributed,mosquitoPoint,mos|mpt
22272,STER_039,STER,cultivatedCrops,distributed,mosquitoPoint,mos|mpt
26816,STER_040,STER,cultivatedCrops,distributed,mosquitoPoint,mos|mpt
33088,STER_041,STER,cultivatedCrops,distributed,mosquitoPoint,mos|mpt
52288,STER_042,STER,cultivatedCrops,distributed,mosquitoPoint,mos|mpt
72000,STER_043,STER,cultivatedCrops,distributed,mosquitoPoint,mos|mpt
92416,STER_044,STER,cultivatedCrops,distributed,mosquitoPoint,mos|mpt
36,TOOL_001,TOOL,dwarfScrub,distributed,basePlot,all|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst
44,TOOL_002,TOOL,dwarfScrub,distributed,basePlot,all|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst
44,TOOL_002,TOOL,dwarfScrub,distributed,mammalGrid,mam
80,TOOL_003,TOOL,sedgeHerbaceous,distributed,basePlot,all|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst
84,TOOL_004,TOOL,dwarfScrub,distributed,basePlot,all|bgc|cdw|cfc|dhp|div|hbp|sme|vst
100,TOOL_005,TOOL,dwarfScrub,distributed,basePlot,all|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst
139,TOOL_006,TOOL,shrubScrub,distributed,basePlot,all|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst
152,TOOL_007,TOOL,dwarfScrub,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
152,TOOL_007,TOOL,dwarfScrub,distributed,mammalGrid,mam
164,TOOL_008,TOOL,dwarfScrub,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
172,TOOL_009,TOOL,dwarfScrub,distributed,basePlot,all|bet|brd|cdw|cfc|dhp|div|hbp|vst
172,TOOL_009,TOOL,dwarfScrub,distributed,tickPlot,tck
172,TOOL_009,TOOL,dwarfScrub,distributed,birdGrid,
172,TOOL_009,TOOL,dwarfScrub,distributed,mammalGrid,
180,TOOL_010,TOOL,dwarfScrub,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
212,TOOL_011,TOOL,sedgeHerbaceous,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
292,TOOL_012,TOOL,dwarfScrub,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
300,TOOL_013,TOOL,dwarfScrub,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
308,TOOL_014,TOOL,dwarfScrub,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
336,TOOL_015,TOOL,sedgeHerbaceous,distributed,basePlot,
340,TOOL_016,TOOL,dwarfScrub,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
372,TOOL_017,TOOL,dwarfScrub,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
400,TOOL_018,TOOL,dwarfScrub,distributed,basePlot,all|brd|cdw|dhp|div|hbp|vst
408,TOOL_019,TOOL,dwarfScrub,distributed,basePlot,all|brd|cdw|dhp|div|hbp|vst
592,TOOL_020,TOOL,sedgeHerbaceous,distributed,basePlot,all|div
612,TOOL_021,TOOL,sedgeHerbaceous,distributed,basePlot,all|div
664,TOOL_022,TOOL,dwarfScrub,distributed,basePlot,all|brd|cdw|dhp|div|hbp|vst
684,TOOL_023,TOOL,dwarfScrub,distributed,basePlot,all|div
868,TOOL_024,TOOL,sedgeHerbaceous,distributed,basePlot,all|div
936,TOOL_025,TOOL,dwarfScrub,distributed,basePlot,
1108,TOOL_026,TOOL,shrubScrub,distributed,basePlot,all|brd|cdw|dhp|div|hbp|vst
1136,TOOL_027,TOOL,shrubScrub,distributed,basePlot,all|div
1188,TOOL_028,TOOL,shrubScrub,distributed,birdGrid,
1188,TOOL_028,TOOL,shrubScrub,distributed,tickPlot,tck
1188,TOOL_028,TOOL,shrubScrub,distributed,basePlot,all|bet|div
1236,TOOL_029,TOOL,shrubScrub,distributed,basePlot,all|div
1588,TOOL_030,TOOL,dwarfScrub,distributed,basePlot,
1588,TOOL_030,TOOL,dwarfScrub,distributed,birdGrid,
1588,TOOL_030,TOOL,dwarfScrub,distributed,tickPlot,
1588,TOOL_030,TOOL,dwarfScrub,distributed,mammalGrid,
1908,TOOL_031,TOOL,dwarfScrub,distributed,basePlot,all|bet
1908,TOOL_031,TOOL,dwarfScrub,distributed,tickPlot,tck
1908,TOOL_031,TOOL,dwarfScrub,distributed,mammalGrid,mam
2212,TOOL_032,TOOL,sedgeHerbaceous,distributed,birdGrid,
2212,TOOL_032,TOOL,sedgeHerbaceous,distributed,tickPlot,tck
2212,TOOL_032,TOOL,sedgeHerbaceous,distributed,basePlot,all|bet|div
2220,TOOL_033,TOOL,dwarfScrub,distributed,basePlot,
2220,TOOL_033,TOOL,dwarfScrub,distributed,birdGrid,
2676,TOOL_034,TOOL,sedgeHerbaceous,distributed,basePlot,
3044,TOOL_035,TOOL,dwarfScrub,distributed,basePlot,all|bet
3044,TOOL_035,TOOL,dwarfScrub,distributed,tickPlot,tck
3044,TOOL_035,TOOL,dwarfScrub,distributed,birdGrid,
3172,TOOL_036,TOOL,dwarfScrub,distributed,basePlot,all|bet
3172,TOOL_036,TOOL,dwarfScrub,distributed,tickPlot,
168,TOOL_037,TOOL,dwarfScrub,distributed,mammalGrid,
168,TOOL_037,TOOL,dwarfScrub,distributed,birdGrid,
4240,TOOL_038,TOOL,shrubScrub,distributed,mosquitoPoint,
9872,TOOL_039,TOOL,dwarfScrub,distributed,mosquitoPoint,mos|mpt
14736,TOOL_040,TOOL,dwarfScrub,distributed,mosquitoPoint,mos|mpt
7577,BONA_078,BONA,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
8256,BONA_079,BONA,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
10905,BONA_081,BONA,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
13721,BONA_082,BONA,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
15001,BONA_083,BONA,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
30873,BONA_086,BONA,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
32832,BONA_087,BONA,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
44441,BONA_088,BONA,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
84377,BONA_089,BONA,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
73369,BONA_093,BONA,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
1956,DEJU_049,DEJU,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
2340,DEJU_050,DEJU,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
3812,DEJU_051,DEJU,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
4132,DEJU_052,DEJU,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
4756,DEJU_053,DEJU,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
4820,DEJU_054,DEJU,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
4836,DEJU_055,DEJU,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
5156,DEJU_056,DEJU,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
5220,DEJU_057,DEJU,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
5860,DEJU_058,DEJU,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
6436,DEJU_059,DEJU,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
6884,DEJU_060,DEJU,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
8164,DEJU_061,DEJU,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
9508,DEJU_062,DEJU,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
9956,DEJU_063,DEJU,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
10532,DEJU_064,DEJU,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
29,HEAL_002,HEAL,dwarfScrub,distributed,birdGrid,brd
29,HEAL_002,HEAL,dwarfScrub,distributed,mammalGrid,
41,HEAL_003,HEAL,dwarfScrub,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst
93,HEAL_004,HEAL,shrubScrub,distributed,basePlot,all|bgc|cdw|cfc|dhp|div|hbp|sme|vst
884,TOOL_071,TOOL,dwarfScrub,distributed,basePlot,all|bet|brd|div
884,TOOL_071,TOOL,dwarfScrub,distributed,tickPlot,tck
884,TOOL_071,TOOL,dwarfScrub,distributed,mammalGrid,mam
884,TOOL_071,TOOL,dwarfScrub,distributed,birdGrid,
2348,TOOL_072,TOOL,dwarfScrub,distributed,basePlot,all|bet
2704,TOOL_073,TOOL,sedgeHerbaceous,distributed,basePlot,all|bet
2704,TOOL_073,TOOL,sedgeHerbaceous,distributed,birdGrid,
2704,TOOL_073,TOOL,sedgeHerbaceous,distributed,mammalGrid,mam
7824,TOOL_074,TOOL,shrubScrub,distributed,basePlot,all|bet
7824,TOOL_074,TOOL,shrubScrub,distributed,tickPlot,
10156,TOOL_075,TOOL,dwarfScrub,distributed,birdGrid,
5684,TOOL_076,TOOL,dwarfScrub,distributed,mammalGrid,mam
8364,TOOL_077,TOOL,sedgeHerbaceous,distributed,mammalGrid,mam
9648,TOOL_078,TOOL,shrubScrub,distributed,mammalGrid,mam
10412,TOOL_079,TOOL,dwarfScrub,distributed,mosquitoPoint,mos|mpt
11436,TOOL_080,TOOL,dwarfScrub,distributed,mosquitoPoint,mos|mpt
15512,TOOL_081,TOOL,sedgeHerbaceous,distributed,mosquitoPoint,mos|mpt
19428,TOOL_082,TOOL,dwarfScrub,distributed,mosquitoPoint,mos|mpt
34260,TOOL_083,TOOL,dwarfScrub,distributed,mosquitoPoint,mos|mpt
74440,TOOL_084,TOOL,,tower,phenology,phe
744152,TOOL_085,TOOL,,tower,phenology,phe
1364,TOOL_086,TOOL,shrubScrub,distributed,basePlot,all|div
18128,TOOL_087,TOOL,sedgeHerbaceous,distributed,mosquitoPoint,mos|mpt
16280,TOOL_088,TOOL,shrubScrub,distributed,mosquitoPoint,mos|mpt
11352,TOOL_089,TOOL,shrubScrub,distributed,mosquitoPoint,mos|mpt
3700,TOOL_090,TOOL,dwarfScrub,distributed,basePlot,
25,WOOD_001,WOOD,grasslandHerbaceous,distributed,basePlot,all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst
25,WOOD_001,WOOD,grasslandHerbaceous,distributed,mammalGrid,
25,WOOD_001,WOOD,grasslandHerbaceous,distributed,tickPlot,tck
49,WOOD_002,WOOD,grasslandHerbaceous,distributed,basePlot,all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst
49,WOOD_002,WOOD,grasslandHerbaceous,distributed,mammalGrid,mam
49,WOOD_002,WOOD,grasslandHerbaceous,distributed,tickPlot,tck
51,WOOD_003,WOOD,grasslandHerbaceous,distributed,basePlot,all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst
51,WOOD_003,WOOD,grasslandHerbaceous,distributed,mammalGrid,mam
137,WOOD_004,WOOD,grasslandHerbaceous,distributed,basePlot,all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst
149,WOOD_005,WOOD,grasslandHerbaceous,distributed,basePlot,all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst
165,WOOD_006,WOOD,grasslandHerbaceous,distributed,basePlot,all|bet|cdw|cfc|dhp|div|hbp|vst
165,WOOD_006,WOOD,grasslandHerbaceous,distributed,birdGrid,brd
165,WOOD_006,WOOD,grasslandHerbaceous,distributed,mammalGrid,
165,WOOD_006,WOOD,grasslandHerbaceous,distributed,tickPlot,tck
169,WOOD_007,WOOD,grasslandHerbaceous,distributed,basePlot,all|bet|cdw|cfc|dhp|div|hbp|vst
169,WOOD_007,WOOD,grasslandHerbaceous,distributed,tickPlot,tck
169,WOOD_007,WOOD,grasslandHerbaceous,distributed,mammalGrid,mam
234,WOOD_008,WOOD,grasslandHerbaceous,distributed,basePlot,all|bet|cdw|cfc|dhp|div|hbp|vst
234,WOOD_008,WOOD,grasslandHerbaceous,distributed,birdGrid,brd
234,WOOD_008,WOOD,grasslandHerbaceous,distributed,mammalGrid,mam
257,WOOD_009,WOOD,grasslandHerbaceous,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst
257,WOOD_009,WOOD,grasslandHerbaceous,distributed,birdGrid,brd
257,WOOD_009,WOOD,grasslandHerbaceous,distributed,mammalGrid,mam
257,WOOD_009,WOOD,grasslandHerbaceous,distributed,tickPlot,tck
273,WOOD_010,WOOD,grasslandHerbaceous,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst
273,WOOD_010,WOOD,grasslandHerbaceous,distributed,mammalGrid,mam
281,WOOD_011,WOOD,grasslandHerbaceous,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst
281,WOOD_011,WOOD,grasslandHerbaceous,distributed,birdGrid,brd
281,WOOD_011,WOOD,grasslandHerbaceous,distributed,mammalGrid,
285,WOOD_012,WOOD,grasslandHerbaceous,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst
285,WOOD_012,WOOD,grasslandHerbaceous,distributed,birdGrid,brd
289,WOOD_013,WOOD,grasslandHerbaceous,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst
289,WOOD_013,WOOD,grasslandHerbaceous,distributed,birdGrid,brd
289,WOOD_013,WOOD,grasslandHerbaceous,distributed,mammalGrid,
305,WOOD_014,WOOD,grasslandHerbaceous,distributed,basePlot,all|cdw|dhp|div|hbp|vst
337,WOOD_015,WOOD,grasslandHerbaceous,distributed,basePlot,all|cdw|dhp|div|hbp|vst
337,WOOD_015,WOOD,grasslandHerbaceous,distributed,mammalGrid,
417,WOOD_016,WOOD,grasslandHerbaceous,distributed,basePlot,all|cdw|dhp|div|hbp|vst
425,WOOD_017,WOOD,grasslandHerbaceous,distributed,basePlot,all|div
426,WOOD_018,WOOD,grasslandHerbaceous,distributed,basePlot,all|div
449,WOOD_019,WOOD,grasslandHerbaceous,distributed,basePlot,all|div
485,WOOD_020,WOOD,grasslandHerbaceous,distributed,basePlot,all|div
485,WOOD_020,WOOD,grasslandHerbaceous,distributed,birdGrid,brd
1045,WOOD_021,WOOD,emergentHerbaceousWetlands,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst
1093,WOOD_022,WOOD,emergentHerbaceousWetlands,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst
1113,WOOD_023,WOOD,emergentHerbaceousWetlands,distributed,basePlot,all|bet|cdw|dhp|div|hbp|vst
1285,WOOD_024,WOOD,emergentHerbaceousWetlands,distributed,basePlot,all|bgc|cfc|cdw|dhp|div|hbp|sme|vst
1285,WOOD_024,WOOD,emergentHerbaceousWetlands,distributed,tickPlot,tck
1429,WOOD_025,WOOD,emergentHerbaceousWetlands,distributed,basePlot,all|div
5013,WOOD_026,WOOD,emergentHerbaceousWetlands,distributed,basePlot,all|div
1621,WOOD_027,WOOD,emergentHerbaceousWetlands,distributed,basePlot,all|div
5157,WOOD_028,WOOD,emergentHerbaceousWetlands,distributed,basePlot,all|bet|div
1725,WOOD_029,WOOD,emergentHerbaceousWetlands,distributed,basePlot,all|div
1725,WOOD_029,WOOD,emergentHerbaceousWetlands,distributed,birdGrid,brd
2929,WOOD_030,WOOD,emergentHerbaceousWetlands,distributed,basePlot,all|div
405,WOOD_031,WOOD,emergentHerbaceousWetlands,distributed,birdGrid,brd
499,WOOD_032,WOOD,grasslandHerbaceous,distributed,mosquitoPoint,mos|mpt
4159,WOOD_033,WOOD,grasslandHerbaceous,distributed,mosquitoPoint,mos|mpt
4919,WOOD_034,WOOD,grasslandHerbaceous,distributed,mosquitoPoint,mos|mpt
1467,WOOD_035,WOOD,grasslandHerbaceous,distributed,mosquitoPoint,mos|mpt
2155,WOOD_036,WOOD,grasslandHerbaceous,distributed,mosquitoPoint,mos|mpt
2707,WOOD_037,WOOD,grasslandHerbaceous,distributed,mosquitoPoint,mos|mpt
6620,WOOD_038,WOOD,grasslandHerbaceous,distributed,mosquitoPoint,mos|mpt
3447,WOOD_039,WOOD,grasslandHerbaceous,distributed,mosquitoPoint,mos|mpt
3679,WOOD_040,WOOD,grasslandHerbaceous,distributed,mosquitoPoint,mos|mpt
4003,WOOD_041,WOOD,grasslandHerbaceous,distributed,mosquitoPoint,mos|mpt
297,WOOD_042,WOOD,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst
925,WOOD_043,WOOD,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst
1181,WOOD_044,WOOD,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst
1321,WOOD_045,WOOD,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst
1833,WOOD_046,WOOD,,tower,basePlot,all|bbc|cdw|dhp|hbp|ltr|vst
1949,WOOD_047,WOOD,,tower,basePlot,all|bbc|cdw|dhp|hbp|ltr|vst
2205,WOOD_048,WOOD,,tower,basePlot,all|bbc|cdw|dhp|hbp|ltr|vst
2973,WOOD_049,WOOD,,tower,basePlot,all|bbc|cdw|dhp|hbp|ltr|vst
3997,WOOD_050,WOOD,,tower,basePlot,all|bbc|cdw|dhp|hbp|ltr|vst
4393,WOOD_051,WOOD,,tower,basePlot,all|bbc|cdw|dhp|hbp|ltr|vst
4765,WOOD_052,WOOD,,tower,basePlot,all|bbc|cdw|dhp|hbp|ltr|vst
5277,WOOD_053,WOOD,,tower,basePlot,all|bbc|cdw|dhp|hbp|ltr|vst
7677,WOOD_054,WOOD,,tower,basePlot,all|bbc|cdw|dhp|hbp|ltr|vst
8093,WOOD_055,WOOD,,tower,basePlot,all|bbc|cdw|dhp|hbp|ltr|vst
9929,WOOD_056,WOOD,,tower,basePlot,all|bbc|cdw|dhp|hbp|ltr|vst
10025,WOOD_057,WOOD,,tower,basePlot,all|bbc|cdw|dhp|hbp|ltr|vst
12445,WOOD_058,WOOD,,tower,basePlot,all|bbc|cdw|dhp|hbp|ltr|vst
12957,WOOD_059,WOOD,,tower,basePlot,all|bbc|cdw|dhp|hbp|ltr|vst
13213,WOOD_060,WOOD,,tower,basePlot,all|bbc|cdw|dhp|hbp|ltr|vst
13609,WOOD_061,WOOD,,tower,basePlot,all|bbc|cdw|dhp|hbp|ltr|vst
14237,WOOD_062,WOOD,,tower,basePlot,all|bbc|cdw|dhp|hbp|ltr|vst
15005,WOOD_063,WOOD,,tower,basePlot,all|bbc|cdw|dhp|hbp|ltr|vst
19613,WOOD_064,WOOD,,tower,basePlot,all|bbc|cdw|dhp|hbp|ltr|vst
21801,WOOD_065,WOOD,,tower,basePlot,all|bbc|cdw|dhp|hbp|ltr|vst
23453,WOOD_066,WOOD,,tower,basePlot,all|bbc|cdw|dhp|hbp|ltr|vst
25501,WOOD_067,WOOD,,tower,basePlot,all|bbc|cdw|dhp|hbp|ltr|vst
25757,WOOD_068,WOOD,,tower,basePlot,all|bbc|cdw|dhp|hbp|ltr|vst
26781,WOOD_069,WOOD,,tower,basePlot,all|bbc|cdw|dhp|hbp|ltr|vst
28969,WOOD_070,WOOD,,tower,basePlot,all|bbc|cdw|dhp|hbp|ltr|vst
30505,WOOD_071,WOOD,,tower,basePlot,all|bbc|cdw|dhp|hbp|ltr|vst
42281,WOOD_072,WOOD,,tower,basePlot,
21149,WOOD_073,WOOD,,tower,phenology,
55197,WOOD_074,WOOD,,tower,phenology,phe
318,SJER_012,SJER,grasslandHerbaceous,distributed,mammalGrid,mam
0,ABBY_001,ABBY,evergreenForest,distributed,basePlot,all|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst
0,ABBY_001,ABBY,evergreenForest,distributed,tickPlot,tck
1,ABBY_002,ABBY,grasslandHerbaceous,distributed,tickPlot,tck
1,ABBY_002,ABBY,grasslandHerbaceous,distributed,mammalGrid,mam
1,ABBY_002,ABBY,grasslandHerbaceous,distributed,basePlot,all|bet|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst
4,ABBY_003,ABBY,evergreenForest,distributed,basePlot,all|bet|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst
4,ABBY_003,ABBY,evergreenForest,distributed,mammalGrid,
4,ABBY_003,ABBY,evergreenForest,distributed,tickPlot,tck
5,ABBY_004,ABBY,shrubScrub,distributed,mammalGrid,mam
5,ABBY_004,ABBY,shrubScrub,distributed,basePlot,all|bet|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst
12,ABBY_005,ABBY,shrubScrub,distributed,tickPlot,tck
12,ABBY_005,ABBY,shrubScrub,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
17,ABBY_006,ABBY,evergreenForest,distributed,basePlot,all|bet|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst
17,ABBY_006,ABBY,evergreenForest,distributed,tickPlot,tck
28,ABBY_007,ABBY,evergreenForest,distributed,mammalGrid,mam
28,ABBY_007,ABBY,evergreenForest,distributed,basePlot,all|bet|brd|cdw|cfc|dhp|div|hbp|vst
64,ABBY_008,ABBY,evergreenForest,distributed,basePlot,all|bet|brd|cdw|cfc|dhp|div|hbp|vst
81,ABBY_009,ABBY,shrubScrub,distributed,basePlot,all|bet|brd|cdw|cfc|dhp|div|hbp|vst
92,ABBY_010,ABBY,evergreenForest,distributed,mammalGrid,mam
92,ABBY_010,ABBY,evergreenForest,distributed,basePlot,all|bet|brd|cdw|cfc|dhp|div|hbp|vst
104,ABBY_011,ABBY,grasslandHerbaceous,distributed,mammalGrid,
104,ABBY_011,ABBY,grasslandHerbaceous,distributed,basePlot,all|bet|brd|cdw|cfc|dhp|div|hbp|vst
132,ABBY_012,ABBY,shrubScrub,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
148,ABBY_013,ABBY,grasslandHerbaceous,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
152,ABBY_014,ABBY,evergreenForest,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
152,ABBY_014,ABBY,evergreenForest,distributed,mammalGrid,mam
257,ABBY_015,ABBY,shrubScrub,distributed,basePlot,all|div
264,ABBY_016,ABBY,evergreenForest,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
284,ABBY_017,ABBY,evergreenForest,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
292,ABBY_018,ABBY,grasslandHerbaceous,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
344,ABBY_019,ABBY,evergreenForest,distributed,basePlot,all|brd|cdw|cfc|dhp|div|hbp|vst
389,ABBY_020,ABBY,evergreenForest,distributed,basePlot,all|brd|div
392,ABBY_021,ABBY,grasslandHerbaceous,distributed,basePlot,all|div
408,ABBY_022,ABBY,grasslandHerbaceous,distributed,basePlot,all|div
468,ABBY_023,ABBY,mixedForest,distributed,mammalGrid,mam
468,ABBY_023,ABBY,mixedForest,distributed,basePlot,all|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst
468,ABBY_023,ABBY,mixedForest,distributed,tickPlot,tck
552,ABBY_024,ABBY,grasslandHerbaceous,distributed,basePlot,all|div
592,ABBY_025,ABBY,mixedForest,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst
780,ABBY_026,ABBY,shrubScrub,distributed,basePlot,all|div
837,ABBY_027,ABBY,shrubScrub,distributed,basePlot,all|div
1236,ABBY_028,ABBY,mixedForest,distributed,basePlot,all|bet|div
2776,ABBY_029,ABBY,mixedForest,distributed,basePlot,all|div
2832,ABBY_030,ABBY,mixedForest,distributed,basePlot,all|div
136,ABBY_031,ABBY,evergreenForest,distributed,mosquitoPoint,mos|mpt
324,ABBY_032,ABBY,evergreenForest,distributed,mosquitoPoint,mos|mpt
540,ABBY_033,ABBY,mixedForest,distributed,mosquitoPoint,mos|mpt
548,ABBY_034,ABBY,evergreenForest,distributed,mosquitoPoint,mos|mpt
657,ABBY_035,ABBY,grasslandHerbaceous,distributed,mosquitoPoint,mos|mpt
961,ABBY_036,ABBY,evergreenForest,distributed,mosquitoPoint,mos|mpt
1208,ABBY_037,ABBY,evergreenForest,distributed,mosquitoPoint,mos|mpt
3652,ABBY_038,ABBY,grasslandHerbaceous,distributed,mosquitoPoint,mos|mpt
4683,ABBY_039,ABBY,shrubScrub,distributed,mosquitoPoint,mos|mpt
4892,ABBY_040,ABBY,shrubScrub,distributed,mosquitoPoint,mos|mpt
49782,ABBY_061,ABBY,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst
168566,ABBY_062,ABBY,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst
180854,ABBY_063,ABBY,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst
410230,ABBY_064,ABBY,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
549494,ABBY_065,ABBY,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
938614,ABBY_066,ABBY,,tower,basePlot,
1163894,ABBY_067,ABBY,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
3162742,ABBY_068,ABBY,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
3228278,ABBY_069,ABBY,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst
